Title,Issue,Journal,Abstract,Link,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,Author18,Author19,Author20,JEL1,JEL2,JEL3,JEL4,JEL5,JEL6,JEL7,JEL8,JEL9,JEL10,JEL11,JEL12,JEL13,JEL14,JEL15,JEL16,JEL17,JEL18,JEL19,JEL20
The Impact of Maternal Literacy and Participation Programs: Evidence from a Randomized Evaluation in India,"VOL. 9, NO. 4, OCTOBER 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Using a randomized field experiment in India, we evaluate the effectiveness of adult literacy and parental involvement interventions in improving children's learning. Households were assigned to receive either adult literacy (language and math) classes for mothers, training for mothers on how to enhance their children's learning at home, or a combination of the two programs. All three interventions had significant but modest impacts on childrens math scores. The interventions also increased mothers' test scores in both language and math, as well as a range of other outcomes reflecting greater involvement of mothers in their children's education.",https://www.aeaweb.org/articles?id=10.1257/app.20150390,Rukmini Banerji,James Berry,Marc Shotland,,,,,,,,,,,,,,,,,,I21,J13,J16,O15,,,,,,,,,,,,,,,,
Cash for Corollas: When Stimulus Reduces Spending,"VOL. 9, NO. 3, JULY 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"The 2009 Cash for Clunkers program aimed to stimulate consumer spending in the new automobile industry, which experienced disproportionate reductions in demand and employment during the Great Recession. Exploiting program eligibility criteria in a regression discontinuity design, we show more than half of the subsidies went to households who would have purchased during the two-month program anyway; the rest accelerated sales by no more than eight months. Moreover, the program's fuel efficiency restrictions shifted purchases toward vehicles that cost on average $7,600 less. Thus, we estimate on net the $3 billion program reduced total new vehicle spending by $5 billion.",https://www.aeaweb.org/articles?id=10.1257/app.20150172,Mark Hoekstra,Steven L. Puller,Jeremy West,,,,,,,,,,,,,,,,,,E32,E62,E65,H24,H31,L62,,,,,,,,,,,,,,
The Effect of Labor Migration on the Diffusion of Democracy: Evidence from a Former Soviet Republic,"VOL. 9, NO. 3, JULY 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Migration contributes to the circulation of goods, knowledge, and ideas. Using community and individual-level data from Moldova, we show that the emigration wave that started in the aftermath of the Russian crisis of 1998 strongly affected electoral outcomes and political preferences in Moldova during the following decade, eventually contributing to the fall of the last Communist government in Europe. Our results are suggestive of information transmission and cultural diffusion channels. Identification relies on the quasi-experimental context and on the differential effects arising from the fact that emigration was directed both to more democratic Western Europe and to less democratic Russia.",https://www.aeaweb.org/articles?id=10.1257/app.20150517,Toman Barsbai,Hillel Rapoport,Andreas Steinmayr,Christoph Trebesch,,,,,,,,,,,,,,,,,D72,D83,F22,P23,P26,,,,,,,,,,,,,,,
Team Production in International Labor Markets: Experimental Evidence from the Field,"VOL. 9, NO. 3, JULY 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,Coworkers are increasingly diverse in their nationality and skill sets. This paper studies the effect of diversity on how workers are organized using data from a field experiment conducted in an environment where diversity is pervasive. Findings show that team organization improves outcomes when workers are from the same country. The opposite is true when workers are nationally diverse. These results are more pronounced for teams of workers with specialized skills. Further investigation of the data suggests that nationally diverse teams have difficulty communicating.,https://www.aeaweb.org/articles?id=10.1257/app.20160179,Elizabeth Lyons,,,,,,,,,,,,,,,,,,,,D83,F23,F66,J24,M16,M54,,,,,,,,,,,,,,
Do the Effects of Temporary Ethnic Group Quotas Persist? Evidence from India,"VOL. 9, NO. 3, JULY 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Do electoral quotas for ethnic groups continue to improve their chances of winning elections after quotas are withdrawn? This is an important question since ethnic group quotas are common, and are often intended to be temporary. Using natural experiments, I find that electoral quotas for India's ""scheduled castes"" (SCs) fail to boost SCs' chances of winning office after they are discontinued. These results contrast with the significant positive effects of past women's quotas found in similar contexts.",https://www.aeaweb.org/articles?id=10.1257/app.20160030,Rikhil R. Bhavnani,,,,,,,,,,,,,,,,,,,,D72,J15,J16,O15,O17,Z13,,,,,,,,,,,,,,
Why Do College-Going Interventions Work?,"VOL. 9, NO. 3, JULY 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We present evidence from a series of field experiments in college coaching/mentoring. We find large impacts on college attendance and persistence, but only in the treatments where we use an intensive boots-on-the-ground approach to helping students. Our treatments that provide financial incentives or information alone do not appear to be effective. For women, assignment to our mentoring treatment yields a 15 percentage point increase in the college-going rate while treatment on the treated estimates are 30 percentage points (against a control complier mean rate of 43 percent). We find much smaller treatment effects for men, and the difference in treatment effects across genders is partially explained by the differential in self-reported labor market opportunities. We do not find evidence that the treatment effect derives from simple behavioral mistakes, student disorganization, or a lack of easily obtained information. Instead our mentoring program appears to substitute for the potentially expensive and often missing ingredient of skilled parental or teacher time and encouragement.",https://www.aeaweb.org/articles?id=10.1257/app.20150530,Scott Carrell,Bruce Sacerdote,,,,,,,,,,,,,,,,,,,I21,I23,I28,,,,,,,,,,,,,,,,,
The Persistent Effect of Temporary Affirmative Action,"VOL. 9, NO. 3, JULY 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"I estimate the dynamic effects of federal affirmative action regulation, exploiting variation in the timing of regulation and deregulation across work establishments. Affirmative action increases the black share of employees over time: in 5 years after an establishment is first regulated, the black share of employees increases by an average of 0.8 percentage points. Strikingly, the black share continues to grow at a similar pace even after an establishment is deregulated. I argue that this persistence is driven in part by affirmative action inducing employers to improve their methods for screening potential hires.",https://www.aeaweb.org/articles?id=10.1257/app.20160121,Conrad Miller,,,,,,,,,,,,,,,,,,,,J15,J23,J24,J83,K31,,,,,,,,,,,,,,,
Conflicts of Interest and Steering in Residential Brokerage,"VOL. 9, NO. 3, JULY 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"This paper documents uniformity in real estate commission rates offered to buyers' agents using 653,475 residential listings in eastern Massachusetts from 1998–2011. Properties listed with lower commission rates experience less favorable transaction outcomes: they are 5 percent less likely to sell and take 12 percent longer to sell. These adverse outcomes reflect decreased willingness of buyers' agents to intermediate low commission properties (steering), rather than heterogeneous seller preferences or reduced effort of listing agents. Offices with large market shares purchase a disproportionately small fraction of low commission properties. The negative outcomes for low commissions provide empirical support for regulatory concerns over steering.",https://www.aeaweb.org/articles?id=10.1257/app.20160214,Panle Jia Barwick,Parag A. Pathak,Maisy Wong,,,,,,,,,,,,,,,,,,D82,L85,R21,R31,,,,,,,,,,,,,,,,
The Big Sort: College Reputation and Labor Market Outcomes,"VOL. 9, NO. 3, JULY 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We explore how college reputation affects the ""big sort,"" the process by which students choose colleges and find their first jobs. We incorporate a simple definition of college reputation—graduates' mean admission scores—into a competitive labor market model. This generates a clear prediction: if employers use reputation to set wages, then the introduction of a new measure of individual skill will decrease the return to reputation. Administrative data and a natural experiment from the country of Colombia confirm this. Finally, we show that college reputation is positively correlated with graduates' earnings growth, suggesting that reputation matters beyond signaling individual skill.",https://www.aeaweb.org/articles?id=10.1257/app.20160126,W. Bentley MacLeod,Evan Riehl,Juan E. Saavedra,Miguel Urquiola,,,,,,,,,,,,,,,,,I23,I26,J24,J31,,,,,,,,,,,,,,,,
A Short-Run View of What Computers Do: Evidence from a UK Tax Incentive,"VOL. 9, NO. 3, JULY 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We study the short-run causal effect of Information and Communication Technology (ICT) adoption on employment and wage distribution. We exploit a natural experiment generated by a tax allowance on ICT investments and find that the primary effect of ICT is to complement nonroutine, cognitive-intensive work. We also find that the ICT investments led to organizational changes that were associated with increased inequality within the firm and we discuss our findings in the context of theories of ICT adoption and wage inequality. We find that tasks-based models of technological change best fit the patterns that we observe.",https://www.aeaweb.org/articles?id=10.1257/app.20150411,Paul Gaggl,Greg C. Wright,,,,,,,,,,,,,,,,,,,D22,J23,J24,J31,M15,O33,,,,,,,,,,,,,,
Technology and Child Development: Evidence from the One Laptop per Child Program,"VOL. 9, NO. 3, JULY 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"This paper presents results from a large-scale randomized evaluation of the One Laptop per Child program, using data collected after 15 months of implementation in 318 primary schools in rural Peru. The program increased the ratio of computers per student from 0.12 to 1.18 in treatment schools. This expansion in access translated into substantial increases in use of computers both at school and at home. No evidence is found of effects on test scores in math and language. There is some evidence, though inconclusive, about positive effects on general cognitive skills.",https://www.aeaweb.org/articles?id=10.1257/app.20150385,Julian Cristia,Pablo Ibarrarán,Santiago Cueto,Ana Santiago,Eugenio Severín,,,,,,,,,,,,,,,,H52,I21,I24,I28,O15,,,,,,,,,,,,,,,
Cycling to School: Increasing Secondary School Enrollment for Girls in India,"VOL. 9, NO. 3, JULY 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We study the impact of an innovative program in the Indian state of Bihar that aimed to reduce the gender gap in secondary school enrollment by providing girls who continued to secondary school with a bicycle that would improve access to school. Using data from a large representative household survey, we employ a triple difference approach (using boys and the neighboring state of Jharkhand as comparison groups) and find that being in a cohort that was exposed to the Cycle program increased girls' age-appropriate enrollment in secondary school by 32 percent and reduced the corresponding gender gap by 40 percent. We also find an 18 percent increase in the number of girls who appear for the high-stakes secondary school certificate exam, and a 12 percent increase in the number of girls who pass it. Parametric and non-parametric decompositions of the triple- difference estimate as a function of distance to the nearest secondary school show that the increases in enrollment mostly took place in villages that were further away from a secondary school, suggesting that the mechanism of impact was the reduction in the time and safety cost of school attendance made possible by the bicycle. We also find that the Cycle program was much more cost effective at increasing girls' secondary school enrollment than comparable conditional cash transfer programs in South Asia.",https://www.aeaweb.org/articles?id=10.1257/app.20160004,Karthik Muralidharan,Nishith Prakash,,,,,,,,,,,,,,,,,,,H42,I21,I28,J16,O15,O18,,,,,,,,,,,,,,
Racial Discrimination in the Sharing Economy: Evidence from a Field Experiment,"VOL. 9, NO. 2, APRIL 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"In an experiment on Airbnb, we find that applications from guests with distinctively African American names are 16 percent less likely to be accepted relative to identical guests with distinctively white names. Discrimination occurs among landlords of all sizes, including small landlords sharing the property and larger landlords with multiple properties. It is most pronounced among hosts who have never had an African American guest, suggesting only a subset of hosts discriminate. While rental markets have achieved significant reductions in discrimination in recent decades, our results suggest that Airbnb's current design choices facilitate discrimination and raise the possibility of erasing some of these civil rights gains.",https://www.aeaweb.org/articles?id=10.1257/app.20160213,Benjamin Edelman,Michael Luca,Dan Svirsk,,,,,,,,,,,,,,,,,,C93,J15,L83,,,,,,,,,,,,,,,,,
Sanitation and Education,"VOL. 9, NO. 2, APRIL 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"I explore whether the absence of school sanitation infrastructure impedes educational attainment, particularly among pubescent-age girls, using a national Indian school latrine construction initiative and administrative school-level data. School latrine construction substantially increases enrollment of pubescent-age girls, though predominately when providing sex-specific latrines. Privacy and safety appear to matter sufficiently for pubescent-age girls that only sex-specific latrines reduce gender disparities. Any latrine substantially benefits younger girls and boys, who may be particularly vulnerable to sickness from uncontained waste. Academic test scores did not increase following latrine construction, however. Estimated increases in enrollment are similar across the substantial variation in Indian district characteristics.",https://www.aeaweb.org/articles?id=10.1257/app.20150083,Anjali Adukia,,,,,,,,,,,,,,,,,,,,H75,H76,I21,I25,J16,O15,O53,,,,,,,,,,,,,
Expertise versus Bias in Evaluation: Evidence from the NIH,"VOL. 9, NO. 2, APRIL 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Evaluators with expertise in a particular field may have an informational advantage in separating good projects from bad. At the same time, they may also have personal preferences that impact their objectivity. This paper examines these issues in the context of peer review at the US National Institutes of Health. I show that evaluators are both better informed and more biased about the quality of projects in their own area. On net, the benefits of expertise weakly dominate the costs of bias. As such, policies designed to limit bias by seeking impartial evaluators may reduce the quality of funding decisions.",https://www.aeaweb.org/articles?id=10.1257/app.20150421,Danielle Li,,,,,,,,,,,,,,,,,,,,D82,H51,I10,I23,O38,,,,,,,,,,,,,,,
"Signing Up New Fathers: Do Paternity Establishment Initiatives Increase Marriage, Parental Investment, and Child Well-Being?","VOL. 9, NO. 2, APRIL 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"With nearly half of US births occurring out of wedlock, understanding how parents navigate their relationship options is important. This paper examines the consequences of a large exogenous change to parental relationship contract options on parental behavior and child well-being. Identification comes from the staggered timing of state reforms that substantially lowered the cost of legal paternity establishment. I show that the resulting increases in paternity establishment are partially driven by reductions in parental marriage. Although unmarried fathers become more involved with their children along some dimensions, the net effects on father involvement and child well-being are negative or zero.",https://www.aeaweb.org/articles?id=10.1257/app.20150314,Maya Rossin-Slater,,,,,,,,,,,,,,,,,,,,I31,J12,J13,K36,,,,,,,,,,,,,,,,
Vocational Training for Disadvantaged Youth in Colombia: A Long-Term Follow-Up,"VOL. 9, NO. 2, APRIL 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We evaluate the long-term impacts of a randomized Colombian training and job placement program. Following the large short-term effects, we now find that the program effects persist, increasing formal participation and earnings contributions to social security and working in larger firms. By using a large administrative source we are also able to establish that the program improved both male and female labor market outcomes by a similar amount--a result that was not apparent with the smaller evaluation sample. The results point to a cost-effective approach to reducing informality and improving labor market outcomes in the long run.",https://www.aeaweb.org/articles?id=10.1257/app.20150554,Orazio Attanasio,Arlen Guarín,Carlos Medina,Costas Meghir,,,,,,,,,,,,,,,,,I28,J13,J24,J31,O15,,,,,,,,,,,,,,,
Dodging the Taxman: Firm Misreporting and Limits to Tax Enforcement,"VOL. 9, NO. 2, APRIL 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Reducing tax evasion is a priority for many governments. A growing literature argues that verifying taxpayer reports against third-party information is critical for tax collection. However, effectiveness can be limited when tax authorities face constraints to credible enforcement and taxpayers make offsetting adjustments on other margins. We exploit a policy intervention in which Ecuadorian firms were notified about detected revenue discrepancies. Most firms simply failed to respond. Firms that responded increased reported revenue, matching the discrepancy amount when provided. However, they also increased reported costs by 96 cents per dollar of revenue adjustment, resulting in minor increases in tax collection.",https://www.aeaweb.org/articles?id=10.1257/app.20140495,Paul Carrillo,Dina Pomeranz,Monica Singhal,,,,,,,,,,,,,,,,,,D22,H25,H26,O23,,,,,,,,,,,,,,,,
Saving Soviet Science: The Impact of Grants When Government R&D Funding Disappears,"VOL. 9, NO. 2, APRIL 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"I estimate the impact of a historic grant program, funded by George Soros, that provided grants to over 28,000 Soviet scientists shortly after the end of the USSR. Exploiting a discontinuity in the grant eligibility formula, I show that the grants more than doubled publications on the margin, significantly induced scientists to remain in the science sector, and had long-lasting impacts. While existing evidence shows negligible impacts of scientific grants, I show that funding for science can have high marginal returns when funding levels are low relative to the stock of human capital.",https://www.aeaweb.org/articles?id=10.1257/app.20160180,Ina Ganguli,,,,,,,,,,,,,,,,,,,,H54,H81,I23,J44,O32,O38,P35,,,,,,,,,,,,,
"The Distortionary Effects of Incentives in Government: Evidence from China's ""Death Ceiling"" Program","VOL. 9, NO. 2, APRIL 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We study a 2004 program designed to motivate Chinese bureaucrats to reduce accidental deaths. Each province received a set of ""death ceilings"" that, if exceeded, would impede government officials' promotions. For each category of accidental deaths, we observe a sharp discontinuity in reported deaths at the ceiling, suggestive of manipulation. Provinces with safety incentives for municipal officials experienced larger declines in accidental deaths, suggesting complementarities between incentives at different levels of government. While realized accidental deaths predict the following year's ceiling, we observe no evidence that provinces manipulate deaths upward to avoid ratchet effects in the setting of death ceilings.",https://www.aeaweb.org/articles?id=10.1257/app.20160008,Raymond Fisman,Yongxiang Wang,,,,,,,,,,,,,,,,,,,D73,J28,J45,J81,O15,P26,P36,,,,,,,,,,,,,
Wealth Heterogeneity and the Income Elasticity of Migration,"VOL. 9, NO. 2, APRIL 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"How do income shocks affect international migration flows from poor countries? Income growth not only increases the opportunity cost of migration but also eases liquidity constraints. I develop a method to separate these countervailing individual effects and identify the overall income elasticity of migration. Using new administrative and census data from Indonesia, I find that positive agricultural income shocks increase labor emigration flows, particularly in villages with relatively more small landholders. However, in the most developed rural areas, persistent income shocks reduce emigration. Overall, the findings highlight the important role of wealth heterogeneity in shaping migration flows as incomes rise.",https://www.aeaweb.org/articles?id=10.1257/app.20150548,Samuel Bazzi,,,,,,,,,,,,,,,,,,,,F22,J43,O13,O15,Q11,Q12,R23,,,,,,,,,,,,,
The Local Political Economy Effects of School Construction in Indonesia,"VOL. 9, NO. 2, APRIL 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"A by-product of the extension of mass education is the increase in the level of education of those eligible for political offices. This can have a profound impact on the effectiveness of local governments. In this paper, I examine the effects of a large school construction program in Indonesia on local governance and public good provision. The results show that the program led to important increases in the provision of public goods. Furthermore, I provide evidence consistent with the hypothesis that the increase in the education of the village heads was one of the main mechanisms behind these results.",https://www.aeaweb.org/articles?id=10.1257/app.20150447,Monica Martinez-Bravo,,,,,,,,,,,,,,,,,,,,D72,H41,H75,I21,O15,O17,,,,,,,,,,,,,,
Moving to Opportunity or Isolation? Network Effects of a Randomized Housing Lottery in Urban India,"VOL. 9, NO. 1, JANUARY 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"A housing lottery in an Indian city provided winning slum dwellers the opportunity to move into improved housing on the city's periphery. Fourteen years later, winners report improved housing but no change in tenure security, family income, or human capital. Winners also report increased isolation from family and caste networks and reduced informal insurance. We observe significant program exit: 34 percent of winners never took up subsidized housing and 32 percent eventually exited. Our results suggest negligible long-run economic value of this expensive public program and point to the importance of considering social networks in housing programs for the poor.",https://www.aeaweb.org/articles?id=10.1257/app.20150397,Sharon Barnhardt,Erica Field,Rohini Pande,,,,,,,,,,,,,,,,,,I38,O15,O18,R23,R31,R38,Z13,,,,,,,,,,,,,
Experimental Evidence on the Long-Run Impact of Community-Based Monitoring,"VOL. 9, NO. 1, JANUARY 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We evaluate the longer run impact of a local accountability intervention in primary health care provision in Uganda. Short-run improvements in health care delivery and health outcomes remained in the longer run despite minimal follow-up. We find no impact on the quality of care or health outcomes of a lower cost intervention that focused on encouraging participation but did not provide information on staff performance. We provide suggestive evidence that informed beneficiaries are more likely to identify and challenge (mis)behavior by providers and, as a result, turn their focus to issues that they can manage locally.",https://www.aeaweb.org/articles?id=10.1257/app.20150027,Martina Björkman Nyqvist,Damien de Walque,Jakob Svensson,,,,,,,,,,,,,,,,,,H75,I11,I18,O15,O18,,,,,,,,,,,,,,,
Learning by Driving: Productivity Improvements by New York City Taxi Drivers,"VOL. 9, NO. 1, JANUARY 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We study learning by doing by New York City taxi drivers, who have substantial discretion over their driving strategies and receive compensation closely tied to their success in finding customers. In addition to documenting learning overall by these entrepreneurial agents, we exploit our data's breadth to investigate the factors that contribute to driver improvement across a variety of situations. New drivers lag further behind experienced drivers when in difficult situations. Drivers benefit from accumulating neighborhood-specific experience, which affects how they search for their next customers.",https://www.aeaweb.org/articles?id=10.1257/app.20150059,Kareem Haggag,Brian McManus,Giovanni Paci,,,,,,,,,,,,,,,,,,D83,J24,L26,L92,R41,,,,,,,,,,,,,,,
Can Social Information Affect What Job You Choose and Keep?,"VOL. 9, NO. 1, JANUARY 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We show that the provision of social information influences a high-stakes decision and this influence persists over time. In a field experiment involving thousands of admits to Teach For America, those told about the previous year's matriculation rate are more likely to accept a teaching job, complete training, start, and return a second year. To show robustness, we develop a simple theory that identifies subgroups where we expect larger treatment effects and find our effect is larger in those subgroups. That social information can have a powerful, persistent effect on high-stakes behavior broadens its relevance for policy and theory.",https://www.aeaweb.org/articles?id=10.1257/app.20140468,Lucas C. Coffman,Clayton R. Featherstone,Judd B. Kessler,,,,,,,,,,,,,,,,,,D83,I21,J22,J45,L31,Z13,,,,,,,,,,,,,,
Fertility Decline and Missing Women,"VOL. 9, NO. 1, JANUARY 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"The desire for smaller families is conjectured as one reason the male-to-female sex ratio has increased with economic development in several countries. Families that strongly want at least one son are less likely to obtain him by chance at low fertility, which could increase their use of sex-selective abortion. This paper quantifies the relationship between desired fertility and the sex ratio in India by eliciting sex composition preferences at specified fertility levels. I find that the desired sex ratio increases sharply as fertility falls and that fertility decline explains one third to one half of India's recent sex ratio increase.",https://www.aeaweb.org/articles?id=10.1257/app.20150576,Seema Jayachandran,,,,,,,,,,,,,,,,,,,,I21,J13,J16,O15,O18,,,,,,,,,,,,,,,
Ready for Boarding? The Effects of a Boarding School for Disadvantaged Students,"VOL. 9, NO. 1, JANUARY 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Boarding schools substitute school to home, but little is known on the effects this substitution produces on students. We present results of an experiment in which seats in a boarding school for disadvantaged students were randomly allocated. Boarders enjoy better studying conditions than control students. However, they start outperforming control students in mathematics only two years after admission, and this effect mostly comes from strong students. Boarders initially experience lower levels of well-being but then adjust. This suggests that substituting school to home is disruptive: only strong students benefit from the school, once they have adapted to their new environment.",https://www.aeaweb.org/articles?id=10.1257/app.20150090,Luc Behaghel,Clément de Chaisemartin,Marc Gurgand,,,,,,,,,,,,,,,,,,H75,I21,I24,I28,,,,,,,,,,,,,,,,
The Effects of DNA Databases on Crime,"VOL. 9, NO. 1, JANUARY 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Every US state has a database of criminal offenders' DNA profiles. These databases receive widespread attention in the media and popular culture, but there has been no rigorous analysis of their impact on crime. This paper intends to fill that gap. I exploit the details and timing of state DNA database expansions in two ways, first to address the effects of DNA profiling on individuals' subsequent criminal behavior and then to address the aggregate effects on crime rates. I show that DNA databases deter crime by profiled offenders, reduce crime rates, and are more cost-effective than traditional law enforcement tools.",https://www.aeaweb.org/articles?id=10.1257/app.20150043,Jennifer L. Doleac,,,,,,,,,,,,,,,,,,,,H76,K42,,,,,,,,,,,,,,,,,,
Risky Transportation Choices and the Value of a Statistical Life,"VOL. 9, NO. 1, JANUARY 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"This paper exploits an unusual transportation setting to generate some of the first revealed preference value of a statistical life (VSL) estimates from a low-income setting. We estimate the trade-offs individuals are willing to make between mortality risk and cost as they travel to and from the international airport in Sierra Leone. The setting and original dataset allow us to address some typical omitted variable concerns, and also to compare VSL estimates for travelers from different countries, all facing the same choice situation. The average VSL estimate for African travelers in the sample is US$ 577,000 compared to US$ 924,000 for non-Africans.",https://www.aeaweb.org/articles?id=10.1257/app.20160140,Gianmarco León,Edward Miguel,,,,,,,,,,,,,,,,,,,I12,J17,O15,O18,R41,,,,,,,,,,,,,,,
Politics and Local Economic Growth: Evidence from India,"VOL. 9, NO. 1, JANUARY 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Political favoritism affects the allocation of government resources, but is it consequential for growth? Using a close election regression discontinuity design and data from India, we measure the local economic impact of being represented by a politician in the ruling party. Favoritism leads to higher private sector employment, higher share prices of firms, and increased output as measured by night lights; the three effects are similar and economically substantive. Finally, we present evidence that politicians influence firms primarily through control over the implementation of regulation.",https://www.aeaweb.org/articles?id=10.1257/app.20150512,Sam Asher,Paul Novosad,,,,,,,,,,,,,,,,,,,D72,L51,O17,O18,O43,R11,,,,,,,,,,,,,,
"Tax Me, but Spend Wisely? Sources of Public Finance and Government Accountability","VOL. 9, NO. 1, JANUARY 2017",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Existing evidence suggests that extra grant revenues lead to little improvements in public services in developing countries--but would governments spend tax revenues differently? This paper considers a program that invests in the tax capacity of Brazilian municipalities. Using variations in the timing of program uptake, I find that it raises local tax revenues and that the increase in taxes is used to improve both the quantity and quality of municipal education infrastructure. In contrast, increases in grants over which municipalities have the same discretion as taxes have no impact on any measure of local public infrastructure. These results suggest that the way governments are financed matters: governments spend increases in tax revenues more toward expenditures that benefit citizens than increases in grant revenues.",https://www.aeaweb.org/articles?id=10.1257/app.20150509,Lucie Gadenne,,,,,,,,,,,,,,,,,,,,H71,H75,H76,I21,I22,O15,R51,,,,,,,,,,,,,
The Long-Run Effects of Labor Migration on Human Capital Formation in Communities of Origin,"VOL. 8, NO. 4, OCTOBER 2016",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We provide new evidence of one channel through which circular labor migration has long-run effects on origin communities: by raising completed human capital of the next generation. We estimate the net effects of migration from Malawi to South African mines using newly digitized census and administrative data on access to mine jobs, a difference-in-differences strategy, and two opposite-signed and plausibly exogenous shocks to the option to migrate. Twenty years after these shocks, human capital is 4.8-6.9 percent higher among cohorts who were eligible for schooling in communities with the easiest access to migrant jobs.",https://www.aeaweb.org/articles?id=10.1257/app.20150405,Taryn Dinkelman,Martine Mariotti,,,,,,,,,,,,,,,,,,,F22,J24,J61,L72,O13,O15,,,,,,,,,,,,,,
The Long-Run Economic Consequences of High-Stakes Examinations: Evidence from Transitory Variation in Pollution,"VOL. 8, NO. 4, OCTOBER 2016",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Cognitive performance during high-stakes exams can be affected by random disturbances that, even if transitory, may have permanent consequences. We evaluate this hypothesis among Israeli students who took a series of matriculation exams between 2000 and 2002. Exploiting variation across the same student taking multiple exams, we find that transitory PM2.5 exposure is associated with a significant decline in student performance. We then examine these students in 2010 and find that PM2.5 exposure during exams is negatively associated with postsecondary educational attainment and earnings. The results highlight how reliance on noisy signals of student quality can lead to allocative inefficiency.",https://www.aeaweb.org/articles?id=10.1257/app.20150213,Avraham Ebenstein,Victor Lavy,Sefi Roth,,,,,,,,,,,,,,,,,,I21,I23,I26,J24,J31,Q51,Q53,,,,,,,,,,,,,
What Does Debt Relief Do for Development? Evidence from India's Bailout for Rural Households,"VOL. 8, NO. 4, OCTOBER 2016",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"This paper studies the impact of debt relief, using a natural experiment arising from India's ""Agricultural Debt Waiver and Debt Relief Scheme,"" one of the largest household-level debt relief initiatives in history. I find that debt relief has a substantial impact on household balance sheets, but does not affect savings, consumption and investment, as predicted by theories of debt overhang or balance sheet distress. Instead, debt relief leads to greater reliance on informal credit, reduced investment, and lower agricultural productivity. Consistent with moral hazard generated by the bailout, beneficiaries are significantly less concerned about the reputational consequences of future default.",https://www.aeaweb.org/articles?id=10.1257/app.20130399,Martin Kanz,,,,,,,,,,,,,,,,,,,,D14,G28,O12,O16,O18,Q14,Q18,,,,,,,,,,,,,
Buy the Book? Evidence on the Effect of Textbook Funding on School-Level Achievement,"VOL. 8, NO. 4, OCTOBER 2016",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"This paper considers the effect of textbook funding on school-level test performance by using a quasi-experimental setting in the United States. I consider a lawsuit in California that provided a one-time payment of $96.90 per student for textbooks if schools fell below a threshold of academic performance. Exploiting this variation with a regression discontinuity (RD) design, I find that textbook funding has significant positive effects on school-level achievement in elementary schools and has a high benefit-per-dollar. In contrast to elementary schools, I find no effect in middle and high schools though these estimates are very imprecise.",https://www.aeaweb.org/articles?id=10.1257/app.20150112,Kristian L. Holden,,,,,,,,,,,,,,,,,,,,H75,I21,I22,I24,I28,,,,,,,,,,,,,,,
