Title,Issue,Journal,Abstract,Link,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,Author18,Author19,Author20,JEL1,JEL2,JEL3,JEL4,JEL5,JEL6,JEL7,JEL8,JEL9,JEL10,JEL11,JEL12,JEL13,JEL14,JEL15,JEL16,JEL17,JEL18,JEL19,JEL20
Peacekeeping Force: Effects of Providing Tactical Equipment to Local Law Enforcement,"VOL. 9, NO. 3, AUGUST 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"We provide the first local level empirical analysis of the causal effects of providing military equipment to local police. Employing a novel combination of publicly available county-year panel data matched to hand-collected data on citizen complaints, we investigate the effects of acquiring tactical weapons, optics, and vehicles on citizen complaints, assaults on police officers, and offender deaths. For causal identification, we exploit exogenous variation in equipment availability and cost-shifting institutional aspects of the 1033 Program. Our results indicate that these items have generally positive effects: reduced citizen complaints, reduced assaults on officers, increased drug crime arrests, and no increases in offender deaths.",https://www.aeaweb.org/articles?id=10.1257/pol.20150525,Matthew C. Harris,Jinseong Park,Donald J. Bruce,Matthew N. Murra,,,,,,,,,,,,,,,,,H76,K42,,,,,,,,,,,,,,,,,,
High Frequency Evidence on the Demand for Gasoline,"VOL. 9, NO. 3, AUGUST 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"Daily city-level expenditures and prices are used to estimate the price responsiveness of gasoline demand in the United States. Using a frequency of purchase model that explicitly acknowledges the distinction between gasoline demand and gasoline expenditures, the price elasticity of demand is consistently found to be an order of magnitude larger than estimates from recent studies using more aggregated data. Estimating demand using higher levels of spatial and temporal aggregation is shown to produce increasingly inelastic estimates. A decomposition is then developed and implemented to understand the relative importance of several different factors in explaining this result.",https://www.aeaweb.org/articles?id=10.1257/pol.20140093,Laurence Levin,Matthew S. Lewis,Frank A. Wolak,,,,,,,,,,,,,,,,,,C51,L71,Q35,,,,,,,,,,,,,,,,,
How Much Can Expanding Access to Long-Acting Reversible Contraceptives Reduce Teen Birth Rates?,"VOL. 9, NO. 3, AUGUST 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"We estimate the degree to which expanding access to long-acting reversible contraceptives (LARCs) can reduce teen birth rates by analyzing Colorado's Family Planning Initiative, the first large-scale policy intervention to expand access to LARCs in the United States. Using a difference-in-differences approach, we find that the $23M program reduced the teen birth rate in counties with clinics receiving funding by 6.4 percent over 5 years. These effects were concentrated in the second through fifth years of the program and in counties with relatively high poverty rates. State-level synthetic control estimates offer supporting evidence but suffer from a lack of power.",https://www.aeaweb.org/articles?id=10.1257/pol.20160039,Jason M. Lindo,Analisa Packham,,,,,,,,,,,,,,,,,,,H75,I18,I32,J13,,,,,,,,,,,,,,,,
Affirmative Action Exemptions and Capacity Constrained Firms,"VOL. 9, NO. 3, AUGUST 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This paper studies how affirmative action exemptions in public procurement can improve efficiency and government expenditures without harming disadvantaged business enterprise (DBE) utilization. I examine a unique program employed by the Iowa Department of Transportation, where prior to 2013 prime contractors were allowed an exemption from a project's affirmative action requirement if their history of DBE utilization was sufficiently high. I find that prime contractors use the exemption to smooth demands on capacity constrained DBEs, building a history of utilization during low demand periods and exploiting the resulting exemption during high demand. The exemption policy was unexpectedly eliminated in 2013, which I exploit to evaluate its effect on DBE utilization and procurement costs. I find that average DBE utilization was unchanged and bids rose on affirmative action contracts.",https://www.aeaweb.org/articles?id=10.1257/pol.20150498,Justin Marion,,,,,,,,,,,,,,,,,,,,D22,H76,J15,J16,,,,,,,,,,,,,,,,
The Effects of State Medicaid Expansions for Working-Age Adults on Senior Medicare Beneficiaries,"VOL. 9, NO. 3, AUGUST 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"Do Medicaid expansions to working-age adults affect healthcare spending and utilization among older Medicare beneficiaries? Although economic theory provides conflicting predictions about the presence and direction of such spillover effects, it does identify circumstances when spillovers can reduce Medicare spending. Using data on Medicaid expansions during the 2000s and microdata from the Medicare Current Beneficiary Survey, we find that a 1 percentage point rise in the share of working-age adults eligible for Medicaid has modest effects on the average Medicare beneficiary's spending, but reduces average spending by $477 among dual eligibles. Importantly, we find no evidence of adverse health effects.",https://www.aeaweb.org/articles?id=10.1257/pol.20150402,Melissa McInerney,Jennifer M. Mellor,Lindsay M. Sabik,,,,,,,,,,,,,,,,,,G22,H75,I12,I13,I18,I38,J14,,,,,,,,,,,,,
The Economics of Rights: Does the Right to Counsel Increase Crime?,"VOL. 9, NO. 2, MAY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"We examine the broad consequences of the right to counsel by exploiting a legal reform in Israel that extended the right to publicly provided legal counsel to suspects in arrest proceedings. Using the staggered regional rollout of the reform, we find that the reform reduced arrest duration and the likelihood of arrestees being charged. We also find that the reform reduced the number of arrests made by the police. Lastly, we find that the reform increased crime. These findings indicate that the right to counsel improves suspects' situation, but discourages the police from making arrests, which results in higher crime.",https://www.aeaweb.org/articles?id=10.1257/pol.20160027,Itai Ater,Yehonatan Givati,Oren Rigbi,,,,,,,,,,,,,,,,,,K10,K41,K42,,,,,,,,,,,,,,,,,
"Financial Incentives, Hospital Care, and Health Outcomes: Evidence from Fair Pricing Laws","VOL. 9, NO. 2, MAY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"State laws that limit how much hospitals are paid by uninsured patients provide a unique opportunity to study how financial incentives of health care providers affect the care they deliver. We estimate the laws reduce payments from uninsured patients by 25-30 percent. Even though the uninsured represent a small portion of their business, hospitals respond by decreasing the amount of care delivered to these patients, without measurable effects on a broad set of quality metrics. The results show that hospitals can, and do, target care based on financial considerations, and suggest that altering provider financial incentives can generate more efficient care.",https://www.aeaweb.org/articles?id=10.1257/pol.20160060,Michael Batty,Benedic Ippolito,,,,,,,,,,,,,,,,,,,G22,H75,I11,I13,I18,,,,,,,,,,,,,,,
Strategic Policy Choice in State-Level Regulation: The EPA's Clean Power Plan,"VOL. 9, NO. 2, MAY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,The EPA's Clean Power Plan sets goals for CO2 emissions rate reductions by 2030 that vary substantially across states. States can choose the regulatory mechanism they use and whether or not to join with other states in implementing their goals. We analyze incentives to adopt rate standards versus cap-and-trade with theory and simulation. We show conditions where adoption of inefficient rate standards is a dominant strategy from both consumers' and generators' perspectives. Numerical simulations of the western electricity system highlight incentives for uncoordinated policies that lower welfare and increase emissions relative to coordination.,https://www.aeaweb.org/articles?id=10.1257/pol.20150237,James B. Bushnell,Stephen P. Holland,Jonathan E. Hughes,Christopher R. Knittel,,,,,,,,,,,,,,,,,H76,Q53,Q54,Q58,,,,,,,,,,,,,,,,
When Discounts Raise Costs: The Effect of Copay Coupons on Generic Utilization,"VOL. 9, NO. 2, MAY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"Branded pharmaceutical manufacturers frequently offer ""copay coupons"" that insulate consumers from cost-sharing, thereby undermining insurers' ability to influence drug utilization. We study the impact of copay coupons on branded drugs first facing generic entry between 2007 and 2010. To overcome endogeneity concerns, we exploit cross-state and cross-consumer variation in coupon legality. We find that coupons increase branded sales by 60+ percent, entirely by reducing the sales of bioequivalent generics. During the five years following generic entry, we estimate that coupons increase total spending by $30 to $120 million per drug, or $700 million to $2.7 billion for our sample alone.",https://www.aeaweb.org/articles?id=10.1257/pol.20150588,Leemore Dafny,Christopher Ody,Matt Schmitt,,,,,,,,,,,,,,,,,,G22,I13,L11,L65,M31,,,,,,,,,,,,,,,
The Effect of Public Insurance Coverage for Childless Adults on Labor Supply,"VOL. 9, NO. 2, MAY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This study provides plausibly causal estimates of the effect of public insurance coverage on the employment of non-elderly, nondisabled adults without dependent children (""childless adults""). We take advantage of the sudden imposition of an enrollment cap in Wisconsin, comparing the labor supply of enrollees to eligible applicants placed on a waitlist using a regression discontinuity design and difference-in-differences methods. We find enrollment into public insurance leads to sizable and statistically meaningful reductions in employment, with an estimated effect size of just over 5 percentage points, a 12 percent decline. Confidence intervals rule out positive and large negative effects.",https://www.aeaweb.org/articles?id=10.1257/pol.20150059,Laura Dague,Thomas DeLeire,Lindsey Leininger,,,,,,,,,,,,,,,,,,G22,H75,I13,I18,I38,J22,,,,,,,,,,,,,,
College on the Cheap: Consequences of Community College Tuition Reductions,"VOL. 9, NO. 2, MAY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This paper examines the effects of community college tuition on college enrollment. I exploit quasi-experimental variation from discounts for community college tuition in Texas that were expanded over time and across geography for identification. Community college enrollment in the first year after high school increased by 5.1 percentage points for each $1,000 decrease in tuition, which implies an elasticity of -0.29. Lower tuition also increased transfer from community colleges to universities. Marginal community college enrollees induced to attend by reduced tuition have similar graduation rates as average community college enrollees.",https://www.aeaweb.org/articles?id=10.1257/pol.20150374,Jeffrey T. Denning,,,,,,,,,,,,,,,,,,,,H75,I22,I23,I28,,,,,,,,,,,,,,,,
Do Output Contractions Cause Investment in Fiscal Capacity?,"VOL. 9, NO. 2, MAY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This paper shows that an economic slump can induce a government to invest in fiscal capacity. Large negative income shocks stress the revenue-raising capability of narrow tax bases, making an increase in tax base breadth desirable relative to its fixed implementation cost. A broader tax base enables revenue to be raised at lower tax rates, and so lower deadweight loss. The behavior of US state governments during the Great Depression supports the model: states experiencing larger than average negative income shocks were more likely to adopt a retail sales tax than were states experiencing smaller than average income shocks.",https://www.aeaweb.org/articles?id=10.1257/pol.20150161,Christian Gillitzer,,,,,,,,,,,,,,,,,,,,E32,E62,H25,H71,N42,N92,,,,,,,,,,,,,,
"Illegal Immigration, State Law, and Deterrence","VOL. 9, NO. 2, MAY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"A critical immigration policy question is whether state and federal policy can deter undocumented workers from entering the United States. We examine whether Arizona SB 1070, arguably the most restrictive and controversial state immigration law ever passed, deterred entry into Arizona. We do so by exploiting a unique dataset from a survey of undocumented workers passing through Mexican border towns on their way to the United States. Results indicate the bill's passage reduced the flow of undocumented immigrants into Arizona by 30 to 70 percent, suggesting that undocumented workers from Mexico are responsive to changes in state immigration policy.",https://www.aeaweb.org/articles?id=10.1257/pol.20150100,Mark Hoekstra,Sandra Orozco-Aleman,,,,,,,,,,,,,,,,,,,J15,J18,J61,K37,,,,,,,,,,,,,,,,
Are State Governments Roadblocks to Federal Stimulus? Evidence on the Flypaper Effect of Highway Grants in the 2009 Recovery Act,"VOL. 9, NO. 2, MAY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,This paper examines how state governments adjusted spending in response to the large temporary increase in federal highway grants under the 2009 American Recovery and Reinvestment Act (ARRA). The mechanism used to apportion ARRA highway grants to states allows one to isolate exogenous changes in these grants. The results indicate that states increased highway spending over 2009 to 2011 more than dollar-for-dollar with the ARRA grants they received. Rent-seeking efforts are shown to help explain this result: states with more political contributions from the public works sector to the governor and state legislators tended to spend more out of their ARRA highway funds than other states.,https://www.aeaweb.org/articles?id=10.1257/pol.20140371,Sylvain Leduc,Daniel Wilson,,,,,,,,,,,,,,,,,,,H54,H76,R42,R53,,,,,,,,,,,,,,,,
Manipulation of Procurement Contracts: Evidence from the Introduction of Discretionary Thresholds,"VOL. 9, NO. 2, MAY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"We present evidence of how policies that create opportunities to avoid open competition in procurement lead to the manipulation of procurement values. We exploit a policy reform in which public bodies were given the autonomy to preselect potential contractors below newly defined discretionary thresholds. Manipulation is revealed through bunching of procurements just below the thresholds in construction works and services, and to a lesser degree, in goods. Among manipulated contracts, we document a threefold increase in the probability that procurements are allocated to anonymous firms, which can hide their owners. This sorting violates assumptions behind regression-discontinuity designs.",https://www.aeaweb.org/articles?id=10.1257/pol.20150511,Ján Palguta,Filip Pertold,,,,,,,,,,,,,,,,,,,D73,D86,H57,K23,L74,,,,,,,,,,,,,,,
Can Hiring Quotas Work? The Effect of the Nitaqat Program on the Saudi Private Sector,"VOL. 9, NO. 2, MAY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This paper studies the effects of quota-based labor regulations on firms in the context of Saudi Arabia's Nitaqat program, which imposed quotas for Saudi hiring at private firms. I use a comprehensive firm-level administrative dataset and exploit kinks in hiring incentives generated by the quotas to estimate the effects of this policy. I find that the program increased native employment at substantial cost to firms, as demonstrated by increasing exit rates and decreasing total employment at surviving firms. Firms without any Saudi employees at the onset of the program appear to bear most of these costs.",https://www.aeaweb.org/articles?id=10.1257/pol.20150271,Jennifer R. Peck,,,,,,,,,,,,,,,,,,,,J08,J23,J68,K31,L25,O15,O17,,,,,,,,,,,,,
The Role of Government Reimbursement in Drug Shortages,"VOL. 9, NO. 2, MAY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"Beginning in the mid-2000s, the incidence of drug shortages rose, especially for generic injectable drugs such as anesthetics and chemotherapy treatments. We examine whether reimbursement changes contributed to the shortages, focusing on a reduction in Medicare Part B reimbursement to providers for drugs. We hypothesize that lower reimbursement put downward pressure on manufacturers' prices, which reduced manufacturers' incentives to invest in capacity, reliability, and new launches. We show that after the policy change, shortages rose more for drugs with higher shares of patients insured by Medicare, greater decreases in provider reimbursement, and greater decreases in manufacturer prices.",https://www.aeaweb.org/articles?id=10.1257/pol.20160035,Ali Yurukoglu,Eli Liebman,David B. Ridle,,,,,,,,,,,,,,,,,,H51,I18,L10,L65,,,,,,,,,,,,,,,,
"When Labor Disputes Bring Cities to a Standstill: The Impact of Public Transit Strikes on Traffic, Accidents, Air Pollution, and Health","VOL. 9, NO. 1, FEBRUARY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"Many governments have banned strikes in public transportation. Whether this can be justified depends on whether strikes endanger public safety or health. We use time-series and cross-sectional variation in powerful registry data to quantify the effects of public transit strikes on urban populations in Germany. Due to higher traffic volumes and longer travel times, total car hours operated increase by 11 to 13 percent during strikes. This effect is accompanied by a 14 percent increase in vehicle crashes, a 20 percent increase in accident-related injuries, a 14 percent increase in particle pollution, and an 11 percent increase in hospital admissions for respiratory diseases among young children.",https://www.aeaweb.org/articles?id=10.1257/pol.20150414,Stefan Bauernschuster,Timo Hener,Helmut Rainer,,,,,,,,,,,,,,,,,,I12,J45,J52,L91,Q53,R41,,,,,,,,,,,,,,
Technological Change and Risk Adjustment: Benefit Design Incentives in Medicare Part D,"VOL. 9, NO. 1, FEBRUARY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"Subsidized health insurance markets use diagnosis-based risk adjustment to induce insurers to offer an equitable benefit to individuals of varying expected cost. I demonstrate that technological change after risk adjustment calibration--new drug entry and the onset of generic competition--made certain diagnoses profitable or unprofitable in Medicare Part D. I then exploit variation in diagnoses' profitability driven by technological change to show insurers designed more favorable benefits for drugs that treat profitable diagnoses as compared to unprofitable diagnoses. In the presence of technological change, risk adjustment may not fully neutralize insurers' incentives to select through benefit designs.",https://www.aeaweb.org/articles?id=10.1257/pol.20140171,Colleen Care,,,,,,,,,,,,,,,,,,,,G22,H51,I13,I18,L65,O33,,,,,,,,,,,,,,
Housing Supply Elasticity and Rent Extraction by State and Local Governments,"VOL. 9, NO. 1, FEBRUARY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"Governments may extract rent from private citizens by inflating taxes and spending on projects benefiting special interests. Using a spatial equilibrium model, I show that less elastic housing supplies increase governments' abilities to extract rents. Inelastic housing supply, driven by exogenous variation in local topography, raises local governments' tax revenues and causes citizens to combat rent seeking by enacting laws limiting the power of elected officials. I find that public sector workers, one of the largest government special interests, capture a share of these rents through increased compensation when collective bargaining is legal or through corruption when collective bargaining is outlawed.",https://www.aeaweb.org/articles?id=10.1257/pol.20150320,Rebecca Diamond,,,,,,,,,,,,,,,,,,,,H71,H72,J45,J52,R31,R51,,,,,,,,,,,,,,
Gridlock: Ethnic Diversity in Government and the Provision of Public Goods,"VOL. 9, NO. 1, FEBRUARY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"How does ethnic diversity in government impact public good provision? We construct a novel dataset linking the ethnicity of California city council candidates to election outcomes and expenditure decisions. Using a regression discontinuity approach, we find that increased diversity on the council leads to less spending on public goods. This is especially true in cities with high segregation and economic inequality. Those serving on councils that experience an increase in diversity also receive fewer votes when they run for reelection. These results point towards disagreement within the council generating lower spending.",https://www.aeaweb.org/articles?id=10.1257/pol.20150394,Brian Beach,Daniel B. Jones,,,,,,,,,,,,,,,,,,,D72,H41,H70,J15,R23,R51,,,,,,,,,,,,,,
Understanding Consumption Behavior: Evidence from Consumers' Reaction to Shopping Vouchers,"VOL. 9, NO. 1, FEBRUARY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This paper advances our understanding of consumption behavior using the 2009 Taiwan Shopping Voucher Program. This program was universal and well publicized, and its payment to each individual was medium-sized. Based on survey data, it is found that the marginal propensity to consume is about one quarter, which is comparable to findings obtained by previous studies on consumers'response to fiscal stimulus payments. Further, vendors' discounts for voucher users played a significant role in boosting the effectiveness of the program.",https://www.aeaweb.org/articles?id=10.1257/pol.20130426,Kamhon Kan,Shin-Kun Peng,Ping Wang,,,,,,,,,,,,,,,,,,D12,E21,E62,,,,,,,,,,,,,,,,,
Does It Pay to Know Prices in Health Care?,"VOL. 9, NO. 1, FEBRUARY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"Consumers rarely know the price of medical care before they consume it. I use variation in the timing of access to a new source of price information to show how access to and search for price information leads consumers to pay significantly less for care. I provide suggestive evidence that insurance coverage inhibits the use of price information, rationalizing the relatively low rates of search. The results indicate that availability of price information could have large impacts on prices even in the absence of general equilibrium effects.",https://www.aeaweb.org/articles?id=10.1257/pol.20150124,Ethan M. J. Lieber,,,,,,,,,,,,,,,,,,,,D82,D83,G22,I11,I13,,,,,,,,,,,,,,,
Fighting Corruption in Education: What Works and Who Benefits?,"VOL. 9, NO. 1, FEBRUARY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"We investigate the distributional consequences of a corruption-fighting initiative in Romania targeting the endemic fraud in a high-stakes high school exit exam, which introduced CCTV monitoring of the exam and credible punishment threats for teachers and students. We find that the campaign was effective in reducing corruption and, in particular, that monitoring increased the effectiveness of the punishment threats. Estimating the heterogeneous impact for students of different poverty status we show that curbing corruption led to a worrisome score gap increase between poor and nonpoor students. Consequently, the poor students have reduced chances to enter an elite university.",https://www.aeaweb.org/articles?id=10.1257/pol.20150074,Oana Borcan,Mikael Lindahl,Andreea Mitrut,,,,,,,,,,,,,,,,,,I21,I24,I28,I32,,,,,,,,,,,,,,,,
The Interest Rate Elasticity of Mortgage Demand: Evidence from Bunching at the Conforming Loan Limit,"VOL. 9, NO. 1, FEBRUARY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This paper provides novel estimates of the interest rate elasticity of mortgage demand by measuring the degree of bunching in response to a discrete jump in interest rates at the conforming loan limit--the maximum loan size eligible for purchase by Fannie Mae and Freddie Mac. The estimates indicate that a 1 percentage point increase in the rate on a 30-year fixed-rate mortgage reduces first mortgage demand by between 2 and 3 percent. One-third of this response is driven by borrowers who take out second mortgages, which implies that total mortgage debt only declines by 1.5 to 2 percent.",https://www.aeaweb.org/articles?id=10.1257/pol.20140108,Anthony A. DeFusco,Andrew Paciorek,,,,,,,,,,,,,,,,,,,D14,G21,R21,R31,,,,,,,,,,,,,,,,
Eligibility Recertification and Dynamic Opt-In Incentives in Income-Tested Social Programs: Evidence from Medicaid/CHIP,"VOL. 9, NO. 1, FEBRUARY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"Conventional labor supply studies assume constant eligibility monitoring of income-tested program participants, but the time between two consecutive eligibility certifications (the ""recertification period"") can be as long as a year for Medicaid/CHIP recipients. In this paper, I study the optimal recertification period for this population. A long recertification period, while reducing monitoring costs, is predicted to induce program participation via temporary income adjustments. However, I find no support for this prediction using the 2001 and 2004 Survey of Income and Program Participation. Given this, I propose a simple framework to compute the optimal recertification period and find 12 months to be its lower bound.",https://www.aeaweb.org/articles?id=10.1257/pol.20130271,Zhuan Pei,,,,,,,,,,,,,,,,,,,,H75,I18,I38,J13,J22,,,,,,,,,,,,,,,
Are Information Disclosures Effective? Evidence from the Credit Card Market,"VOL. 9, NO. 1, FEBRUARY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"Consumer protection in financial markets in the form of information disclosure is high on government agendas, even though there is little evidence of its effectiveness. We implement a randomized control trial in the credit card market for a large population of indebted cardholders and measure the impact of Truth-in-Lending-Act-type disclosures, de-biasing warning messages and social comparison information on default, indebtedness, account closings, and credit scores. We conduct extensive external validity exercises in several banks, with different disclosures, and with actual policy mandates. We find that providing salient interest rate disclosures had no effects, while comparisons and de-biasing messages had only modest effects at best.",https://www.aeaweb.org/articles?id=10.1257/pol.20140404,Enrique Seira,Alan Elizondo,Eduardo Laguna-Müggenburg,,,,,,,,,,,,,,,,,,D14,D83,G21,G28,O16,,,,,,,,,,,,,,,
"Heterogeneity, Demand for Insurance, and Adverse Selection","VOL. 9, NO. 1, FEBRUARY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"Recent evidence underlines the importance of demand frictions distorting insurance choices. Heterogeneous frictions cause the willingness to pay for insurance to be biased upward (relative to value) for those purchasing insurance, but downward for those who remain uninsured. The paper integrates this finding with standard methods for evaluating welfare in insurance markets and demonstrates how welfare conclusions regarding adversely selected markets are affected. The demand frictions framework also makes qualitatively different predictions about the desirability of policies, such as insurance subsidies and mandates, commonly used to tackle adverse selection.",https://www.aeaweb.org/articles?id=10.1257/pol.20140254,Johannes Spinnewijn,,,,,,,,,,,,,,,,,,,,D11,D81,D82,G22,G28,,,,,,,,,,,,,,,
The Vulnerability of Minority Homeowners in the Housing Boom and Bust: Corrigendum,"VOL. 9, NO. 1, FEBRUARY 2017",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,,https://www.aeaweb.org/articles?id=10.1257/pol.9.1.346,Patrick Bayer,Fernando Ferreira,Stephen L. Ross,,,,,,,,,,,,,,,,,,D14,J15,R23,R31,R38,,,,,,,,,,,,,,,
Political Economy of Redistribution in the United States in the Aftermath of World War II--Evidence and Theory,"VOL. 8, NO. 4, NOVEMBER 2016",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"We present legislative, historical and statistical evidence of a substantial upward ratchet in transfers and taxes in the US due to World War II. This finding is explained within a political-economy framework with defense spending responding to a war threat and a median voter in the population who interacts with a (richer) agenda setter in Congress in setting redistribution. While the setter managed to cap redistribution before the War, the War itself raised the status quo tax burden and improved tax collection technology, strengthening the bargaining power of the median voter as defense spending receded. This permanently raised the level of redistribution.",https://www.aeaweb.org/articles?id=10.1257/pol.20140193,Roel Beetsma,Alex Cukierman,Massimo Giuliodori,,,,,,,,,,,,,,,,,,D72,H11,H23,H56,N32,N42,,,,,,,,,,,,,,
Do Consumers Exploit Commitment Opportunities? Evidence from Natural Experiments Involving Liquor Consumption,"VOL. 8, NO. 4, NOVEMBER 2016",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This paper provides evidence concerning the extent to which consumers of liquor employ commitment devices. One widely recommended commitment strategy is to regulate alcohol consumption by deliberately manipulating availability. The paper assesses the prevalence of the ""availability strategy"" by evaluating the effects of policies that would influence its effectiveness--specifically, changes in allowable Sunday sales hours. It finds that consumers increase their liquor consumption in response to extended Sunday on-premises sales hours, but not in response to extended off-premises sales hours. The latter finding is inconsistent with widespread use of the availability strategy.",https://www.aeaweb.org/articles?id=10.1257/pol.20130351,B. Douglas Bernheim,Jonathan Meer,Neva K. Novarro,,,,,,,,,,,,,,,,,,D12,H75,K39,L66,,,,,,,,,,,,,,,,
How Do Providers Respond to Changes in Public Health Insurance Coverage? Evidence from Adult Medicaid Dental Benefits,"VOL. 8, NO. 4, NOVEMBER 2016",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This study evaluates how large changes in public health insurance coverage affect provider behavior and patient wait times by analyzing a common type of primary care: dental services. When states expand coverage of dental services to adult Medicaid beneficiaries, dentists' participation in Medicaid increases and dentists see more publicly insured patients. Dentists supply more visits but only modestly increase the amount of time spent working. They achieve this in part by making greater use of dental hygienists. Wait times increase modestly, with the largest increases in wait times observed in states with restrictive scope of practice laws governing dental hygienists.",https://www.aeaweb.org/articles?id=10.1257/pol.20150004,Thomas Buchmueller,Sarah Miller,Marko Vujicic,,,,,,,,,,,,,,,,,,G22,I11,I13,I18,I38,J22,J44,,,,,,,,,,,,,
"The Effects of Tobacco Control Policies on Tobacco Products, Tar, and Nicotine Purchases among Adults: Evidence from Household Panel Data","VOL. 8, NO. 4, NOVEMBER 2016",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"We analyze the Nielsen Household Consumer Panel to estimate the effects of tobacco policies on tobacco-related purchases using within-household variation. We also match purchases to cigarette contents from NHANES. Higher cigarette taxes reduce cigarette purchases and increase smoking cessation product purchases, while estimates of smoking ban effects are less precisely estimated. Smokeless tobacco (SLT) taxes lead to reductions in SLT use but also lead to substitution among SLT products. We find evidence that cigarette taxes induce purchases of cigarettes with higher tar, nicotine, and carbon monoxide contents, but this compensatory behavior is overwhelmed by the reduction in cigarettes purchased.",https://www.aeaweb.org/articles?id=10.1257/pol.20150268,Chad Cotti,Erik Nesson,Nathan Tefft,,,,,,,,,,,,,,,,,,D12,H25,H31,I18,L66,,,,,,,,,,,,,,,
Workers' Spending Response to the 2011 Payroll Tax Cuts,"VOL. 8, NO. 4, NOVEMBER 2016",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This paper investigates workers' spending response to the 2011 payroll tax cuts. Respondents were surveyed at the beginning and end of 2011, which allows the comparison of ex ante and ex post reported use of the extra income. While workers on average intended to spend 14 percent of their tax cut income, they ex post reported spending 36 percent of the funds. This pattern of higher spending ex post is shared across all demographic groups. Differences across workers in this shift to greater ex post spending are largely unexplained by differences in either present bias or unanticipated shocks, so in the end the upward revision in spending remains a puzzle.",https://www.aeaweb.org/articles?id=10.1257/pol.20140065,Grant Graziani,Wilbert van der Klaauw,Basit Zafar,,,,,,,,,,,,,,,,,,D12,D15,E21,H24,H31,,,,,,,,,,,,,,,
Nonparametric Evidence on the Effects of Financial Incentives on Retirement Decisions,"VOL. 8, NO. 4, NOVEMBER 2016",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This paper presents new evidence on the effects of retirement benefits on labor force participation decisions. The analysis is based on a mandated rule for employer-provided retirement benefits in Austria that creates discontinuities in the incentives for workers to delay retirement. The paper presents graphical evidence on labor supply responses and develops a conceptual framework that accounts for the dynamic incentive structure and for adjustment frictions. Using bunching methods, a semi-elasticity of participation is estimated, which ranges from 0.1 to 0.3 and is highest for incentives targeted at a delay in retirement by 6 to 9 months.",https://www.aeaweb.org/articles?id=10.1257/pol.20140209,Day Manoli,Andrea Weber,,,,,,,,,,,,,,,,,,,D14,D15,H55,J22,J26,J65,,,,,,,,,,,,,,
