Title,Issue,Journal,Abstract,Link,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,Author18,Author19,Author20,JEL1,JEL2,JEL3,JEL4,JEL5,JEL6,JEL7,JEL8,JEL9,JEL10,JEL11,JEL12,JEL13,JEL14,JEL15,JEL16,JEL17,JEL18,JEL19,JEL20
Immigration and Entrepreneurship in the United States,"VOL. 4, NO. 1, MARCH 2022",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Immigrants can expand labor supply and compete for jobs with native-born workers. But immigrants may also start new firms, expanding labor demand. This paper uses US administrative data and other data sources to study the role of immigrants in entrepreneurship. We ask how often immigrants start companies, how many jobs these firms create, and how firms founded by native-born individuals compare. A simple model provides a measurement framework for addressing the dual roles of immigrants as founders and workers. The findings suggest that immigrants act more as ""job creators"" than ""job takers"" and play outsized roles in US high-growth entrepreneurship.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200588,Pierre Azoulay,Benjamin F. Jones,J. Daniel Kim,Javier Miranda,,,,,,,,,,,,,,,,,J15,J22,J23,J61,L26,M13,,,,,,,,,,,,,,
Motivated Beliefs and Anticipation of Uncertainty Resolution,"VOL. 4, NO. 1, MARCH 2022",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Manipulating subjects' expectations about the resolution of uncertainty, I show that subjects update beliefs about ego-relevant information optimistically when they expect no resolution of uncertainty but neutrally when they expect immediate uncertainty resolution. This finding highlights an important channel of the supply side of motivated beliefs and informs the discussion about the puzzling evidence on belief updating about ego-relevant information. Moreover, I document that subjects ex post rationalize information by manipulating their stated beliefs about the ego-relevance of the underlying event depending on the valence of information. This result suggests an additional channel that subjects use to protect their ego utility.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200829,Christoph Drobner,,,,,,,,,,,,,,,,,,,,D81,D83,D84,,,,,,,,,,,,,,,,,
Forward Guidance and Durable Goods Demand,"VOL. 4, NO. 1, MARCH 2022",AMERICAN ECONOMIC REVIEW: INSIGHTS,We study the monetary transmission mechanism in a quantitative fixed-cost model of durable goods demand. We show that aggregate demand is substantially more sensitive to contemporaneous interest rates than to forward guidance about future interest rates. Reducing the real interest rate one year from now increases output by only 41 percent as much as reducing the real interest rate today. The power of forward guidance declines further at longer horizons. We show analytically and quantitatively that this result is driven by the sensitivity of the extensive margin of durable adjustment to the contemporaneous user cost.,https://www.aeaweb.org/articles?id=10.1257/aeri.20200804,Alisdair McKay,Johannes F. Wieland,,,,,,,,,,,,,,,,,,,D52,E21,E43,E52,,,,,,,,,,,,,,,,
Persuasion with Correlation Neglect: A Full Manipulation Result,"VOL. 4, NO. 1, MARCH 2022",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We consider an information design problem in which a sender tries to persuade a receiver that has ""correlation neglect,"" i.e., fails to understand that signals might be correlated. We show that a sender with unlimited number of signals can fully manipulate the receiver. Specifically, the sender can induce the receiver to hold any state-dependent posterior she wishes to. If the sender only wishes to induce a state-independent posterior, she can use fully correlated signals, but generally she needs to design more involved correlation structures.",https://www.aeaweb.org/articles?id=10.1257/aeri.20210007,Gilat Levy,Inés Moreno de Barreda,Ronny Razin,,,,,,,,,,,,,,,,,,D82,D83,,,,,,,,,,,,,,,,,,
The Tax Elasticity of Capital Gains and Revenue-Maximizing Rates,"VOL. 3, NO. 4, DECEMBER 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"This paper uses a direct-projections approach to estimate the effect of capital gains taxation on realizations at the state level and then develops a framework for determining revenue-maximizing rates at the federal level. We find that the elasticity of revenues with respect to the tax rate over a 10-year period is –0.5 to –0.3, indicating that capital gains tax cuts do not pay for themselves and that a 5 percentage point rate increase would yield $18 to $30 billion in annual federal tax revenue. Our long-run estimates yield revenue-maximizing capital gains tax rates of 38 to 47 percent.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200535,Ole Agersnap,Owen Zidar,,,,,,,,,,,,,,,,,,,E62,H25,H71,,,,,,,,,,,,,,,,,
Cheating with Models,"VOL. 3, NO. 4, DECEMBER 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Beliefs and decisions are often based on confronting models with data. What is the largest ""fake"" correlation that a misspecified model can generate, even when it passes an elementary misspecification test? We study an ""analyst"" who fits a model, represented by a directed acyclic graph, to an objective (multivariate) Gaussian distribution. We characterize the maximal estimated pairwise correlation for generic Gaussian objective distributions, subject to the constraint that the estimated model preserves the marginal distribution of any individual variable. As the number of model variables grows, the estimated correlation can become arbitrarily close to one regardless of the objective correlation.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200635,Kfir Eliaz,Ran Spiegler,Yair Weiss,,,,,,,,,,,,,,,,,,C13,C46,C51,D83,,,,,,,,,,,,,,,,
Do Women Respond Less to Performance Pay? Building Evidence from Multiple Experiments,"VOL. 3, NO. 4, DECEMBER 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Existing empirical work raises the hypothesis that performance pay—whatever its output gains—may widen the gender earnings gap because women may respond less to incentives. We evaluate this possibility by aggregating evidence from existing experiments on performance incentives with male and female subjects. Using a Bayesian hierarchical model, we estimate both the average effect and heterogeneity across studies. We find that the gender response difference is close to zero and heterogeneity across studies is small, while performance pay increases output by 0.36 standard deviations on average. The data thus support agency theory for men and women alike.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200466,Oriana Bandiera,Greg Fischer,Andrea Prat,Erina Ytsma,,,,,,,,,,,,,,,,,C11,C90,J16,J31,J33,,,,,,,,,,,,,,,
Allocation Mechanisms without Reduction,"VOL. 3, NO. 4, DECEMBER 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We study a simple variant of the house allocation problem (one-sided matching). We demonstrate that agents with recursive preferences may systematically prefer one allocation mechanism to the other, even among mechanisms that are considered to be the same in standard models, in the sense that they induce the same probability distribution over successful matchings. Using this, we propose a new priority groups mechanism and provide conditions under which it is preferred to two popular mechanisms, random top cycle and random serial dictatorship.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200728,David Dillenberger,Uzi Segal,,,,,,,,,,,,,,,,,,,C78,D44,D82,,,,,,,,,,,,,,,,,
Long-Term Effects of the Targeting the Ultra Poor Program,"VOL. 3, NO. 4, DECEMBER 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"This paper studies the long-run effects of a ""big-push"" program providing a large asset transfer to the poorest Indian households. In a randomized controlled trial that follows these households over ten years, we find positive effects on consumption (0.6 SD), food security (0.1 SD), income (0.3 SD), and health (0.2 SD). These effects grow for the first seven years following the transfer and persist until year ten. One main channel for persistence is that treated households take better advantage of opportunities to diversify into more lucrative wage employment, especially through migration.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200667,Abhijit Banerjee,Esther Duflo,Garima Sharma,,,,,,,,,,,,,,,,,,I32,I38,J22,J31,O12,O18,,,,,,,,,,,,,,
Optimal Targeted Lockdowns in a Multigroup SIR Model,"VOL. 3, NO. 4, DECEMBER 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We study targeted lockdowns in a multigroup SIR model where infection, hospitalization, and fatality rates vary between groups—in particular between the ""young,"" the ""middle-aged,"" and the ""old."" Our model enables a tractable quantitative analysis of optimal policy. For baseline parameter values for the COVID-19 pandemic applied to the US, we find that optimal policies differentially targeting risk/age groups significantly outperform optimal uniform policies and most of the gains can be realized by having stricter protective measures such as lockdowns on the more vulnerable, old group. Intuitively, a strict and long lockdown for the old both reduces infections and enables less strict lockdowns for the lower-risk groups.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200590,Daron Acemoglu,Victor Chernozhukov,Iván Werning,Michael D. Whinston,,,,,,,,,,,,,,,,,H51,I12,I18,J13,J14,,,,,,,,,,,,,,,
Optimal Lockdown in a Commuting Network,"VOL. 3, NO. 4, DECEMBER 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We study optimal dynamic lockdowns against COVID-19 within a commuting network. Our framework integrates canonical spatial epidemiology and trade models and is applied to cities with varying initial viral spread: Seoul, Daegu, and the New York City metropolitan area (NYM). Spatial lockdowns achieve substantially smaller income losses than uniform lockdowns. In the NYM and Daegu—with large initial shocks—the optimal lockdown restricts inflows to central districts before gradual relaxation, while in Seoul it imposes low temporal but large spatial variation. Actual commuting reductions were too weak in central locations in Daegu and the NYM and too strong across Seoul.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200401,Pablo D. Fajgelbaum,Amit Khandelwal,Wookun Kim,Cristiano Mantovani,Edouard Schaal,,,,,,,,,,,,,,,,H51,I12,I18,R23,R41,,,,,,,,,,,,,,,
"Teenage Driving, Mortality, and Risky Behaviors","VOL. 3, NO. 4, DECEMBER 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We investigate the effect of teenage driving on mortality and risky behaviors in the United States using a regression discontinuity design. We estimate that total mortality rises by 5.84 deaths per 100,000 (15 percent) at the minimum legal driving age cutoff, driven by an increase in motor vehicle fatalities of 4.92 deaths per 100,000 (44 percent). We also find that poisoning deaths, which are caused primarily by drug overdoses, rise by 0.31 deaths per 100,000 (29 percent) at the cutoff and that this effect is concentrated among females. Our findings show that teenage driving contributes to sex differences in risky drug use behaviors.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200653,Jason Huh,Julian Reif,,,,,,,,,,,,,,,,,,,I12,J13,J16,R41,,,,,,,,,,,,,,,,
The Long-Run Effects of School Racial Diversity on Political Identity,"VOL. 3, NO. 3, SEPTEMBER 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"How do early-life experiences shape political identity? We examine the end of race-based busing in Charlotte-Mecklenburg Schools, an event that led to large changes in school racial composition. Using administrative data, we compare party affiliation in adulthood for students who had lived on opposite sides of newly drawn school boundaries. Consistent with the contact hypothesis, we find that a 10 percentage point increase in the share of minorities in a White student's assigned school decreased their likelihood of registering as a Republican by 2 percentage points (12 percent). Our results suggest that schools in childhood play an important role in shaping partisanship.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200336,Stephen B. Billings,Eric Chyn,Kareem Haggag,,,,,,,,,,,,,,,,,,D72,H75,I21,I28,J15,,,,,,,,,,,,,,,
The Difficulty of Easy Projects,"VOL. 3, NO. 3, SEPTEMBER 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We consider binary private contributions to public good projects that succeed when the number of contributors exceeds a threshold. We show that for standard distributions of contribution costs, valuable threshold public good projects are more likely to succeed when they require more contributors. Raising the success threshold reduces free-riding incentives, and this strategic effect dominates the direct effect. Common intuition that easier projects are more likely to succeed only holds for cost distributions with right tails fatter than Cauchy. Our results suggest government grants can reduce the likelihood that valuable threshold public good projects succeed.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200311,Wioletta Dziuda,A. Arda Gitmez,Mehdi Shadmehr,,,,,,,,,,,,,,,,,,D71,H41,H81,,,,,,,,,,,,,,,,,
Measuring Technological Innovation over the Long Run,"VOL. 3, NO. 3, SEPTEMBER 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We use textual analysis of high-dimensional data from patent documents to create new indicators of technological innovation. We identify important patents based on textual similarity of a given patent to previous and subsequent work: these patents are distinct from previous work but related to subsequent innovations. Our importance indicators correlate with existing measures of patent quality but also provide complementary information. We identify breakthrough innovations as the most important patents—those in the right tail of our measure—and construct time series indices of technological change at the aggregate and sectoral levels. Our technology indices capture the evolution of technological waves over a long time span (1840 to the present) and cover innovation by private and public firms as well as nonprofit organizations and the US government. Advances in electricity and transportation drive the index in the 1880s, chemicals and electricity in the 1920s and 1930s, and computers and communication in the post-1980s.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190499,Bryan Kelly,Dimitris Papanikolaou,Amit Seru,Matt Tadd,,,,,,,,,,,,,,,,,C43,N71,N72,O31,O33,O34,,,,,,,,,,,,,,
Waning Immunity and the Second Wave: Some Projections for SARS-CoV-2,"VOL. 3, NO. 3, SEPTEMBER 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"This paper offers projections of future transmission dynamics for SARS-CoV-2 in an SEIRS model with demographics and waning immunity. In a stylized optimal control setting calibrated to the United States, we show that the disease is endemic in steady state and that its dynamics are characterized by damped oscillations. The magnitude of the oscillations depends on how fast immunity wanes. The optimal social distancing policy both curbs peak prevalence and postpones the infection waves relative to the uncontrolled dynamics. Last, we perform sensitivity analysis with respect to the duration of immunity, the infection fatality rate, and the planning horizon.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200343,Chryssi Giannitsarou,Stephen Kissler,Flavio Toxvaerd,,,,,,,,,,,,,,,,,,I12,I18,J11,,,,,,,,,,,,,,,,,
Jacks of All Trades and Masters of One: Declining Search Frictions and Unequal Growth,"VOL. 3, NO. 3, SEPTEMBER 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Declining search frictions generate productivity growth by allowing workers to find jobs for which they are better suited. For ""jacks of all trades""—workers whose productivity is similar across different jobs in their labor market—declining search frictions lead to minimal growth. For ""masters of one trade""—workers whose productivity varies a great deal across different jobs in their labor market—declining search frictions lead to fast growth. A rudimentary calibration suggests that differential returns to declining search frictions may account for a non-negligible fraction of the wage growth differential between routine and nonroutine workers.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200576,Paolo Martellini,Guido Menzio,,,,,,,,,,,,,,,,,,,J24,J31,J63,J64,O33,,,,,,,,,,,,,,,
A Behavioral Characterization of the Likelihood Ratio Order,"VOL. 3, NO. 3, SEPTEMBER 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"It is well known that stochastic dominance is equivalent to a unanimity property for monotone expected utilities. For lotteries over a finite set of prizes, we establish an analogous relationship between likelihood ratio dominance and monotone betweenness preferences, which are an important generalization of expected utility.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200408,Maximilian Mihm,Lucas Siga,,,,,,,,,,,,,,,,,,,D11,D44,,,,,,,,,,,,,,,,,,
"A Simple Planning Problem for COVID-19 Lock-down, Testing, and Tracing","VOL. 3, NO. 3, SEPTEMBER 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We study the optimal lock-down for a planner who controls the fatalities of COVID-19 while minimizing the output costs of the lock-down. The policy prescribes a severe lock-down beginning a few weeks after the outbreak, covering almost 50 percent of the population after a month, with a total duration shy of 4 months. The intensity of the optimal lock-down depends on the gradient of the fatality rate with respect to the infected and the availability of antibody testing, which yields a welfare gain of 2 percent of GDP. We also study test-tracing-quarantine, which we show to be complementary to lock-down.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200201,Fernando Alvarez,David Argente,Francesco Lippi,,,,,,,,,,,,,,,,,,E23,I12,I15,I18,,,,,,,,,,,,,,,,
Is the Supply of Charitable Donations Fixed? Evidence from Deadly Tornadoes,"VOL. 3, NO. 3, SEPTEMBER 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Do natural disasters increase charitable giving or simply reallocate a fixed supply of donations? We study this question using Internal Revenue Service data in the context of deadly tornadoes. We find that among zip codes located in the same state but more than 20 miles away from a tornado's path, donations by households increase by about $2 million per tornado fatality. We find no negative effects of tornado fatalities on donations to charities located in these zip codes. The results imply that giving in response to new needs need not come at the expense of other causes.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200230,Tatyana Deryugina,Benjamin M. Marx,,,,,,,,,,,,,,,,,,,D64,L31,Q54,,,,,,,,,,,,,,,,,
Enforcing Wealth Taxes in the Developing World: Quasi-experimental Evidence from Colombia,"VOL. 3, NO. 2, JUNE 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"This paper investigates the feasibility of wealth taxation in developing countries. It uses rich administrative data from Colombia and leverages a government-designed program for voluntary disclosures of hidden wealth as well as the threat of detection triggered by the Panama Papers leak. There are two key findings. First, there is substantial (primarily offshore) evasion: two-fifths of the wealthiest 0.01 percent evade taxes, with these evaders concealing one-third of their wealth offshore. Second, strengthening enforcement can have a significant impact on wealth tax compliance, tax revenue, and progressivity. These results highlight both challenges and opportunities for wealth taxation in the developing world.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200319,Juliana Londoño-Vélez,Javier Ávila-Mahecha,,,,,,,,,,,,,,,,,,,D31,G51,H24,H26,K34,O15,,,,,,,,,,,,,,
News Uncertainty in Brexit United Kingdom,"VOL. 3, NO. 2, JUNE 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"After the Brexit referendum, the behavior of the UK economy defied widespread expectations, as it did not exhibit a V-shaped recession but a slow decline in production. We show that this pattern of propagation arises when uncertainty is about future, rather than current, fundamentals and if the expected duration of uncertainty is sufficiently long. We reach this conclusion within the confines of a heterogeneous firms model featuring news uncertainty rather than conventional uncertainty shocks. In the quantitative analysis, uncertainty is informed by firm-level probability distributions on the expected effect of Brexit on sales.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200019,Renato Faccini,Edoardo Palombo,,,,,,,,,,,,,,,,,,,E22,E23,E24,E32,F15,,,,,,,,,,,,,,,
Information Validates the Prior: A Theorem on Bayesian Updating and Applications,"VOL. 3, NO. 2, JUNE 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We develop a result on expected posteriors for Bayesians with heterogenous priors, dubbed information validates the prior (IVP). Under familiar ordering requirements, Anne expects a (Blackwell) more informative experiment to bring Bob's posterior mean closer to Anne's prior mean. We apply the result in two contexts of games of asymmetric information: voluntary testing or certification, and costly signaling or falsification. IVP can be used to determine how an agent's behavior responds to additional exogenous or endogenous information. We discuss economic implications.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200284,Navin Kartik,Frances Xu Lee,Wing Suen,,,,,,,,,,,,,,,,,,C11,D82,D84,,,,,,,,,,,,,,,,,
Does Biology Drive Child Penalties? Evidence from Biological and Adoptive Families,"VOL. 3, NO. 2, JUNE 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"This paper investigates whether the impact of children on the labor market outcomes of women relative to men—child penalties—can be explained by the biological links between mother and child. We estimate child penalties in biological and adoptive families using event studies around the arrival of children and almost 40 years of adoption data from Denmark. Short-run child penalties are slightly larger for biological mothers than for adoptive mothers, but their long-run child penalties are virtually identical and precisely estimated. This suggests that biology is not a key driver of child-related gender gaps.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200260,Henrik Kleven,Camille Landais,Jakob Egholt Søgaard,,,,,,,,,,,,,,,,,,J12,J13,J16,,,,,,,,,,,,,,,,,
Leaning against the Wind and Crisis Risk,"VOL. 3, NO. 2, JUNE 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Can central banks defuse rising stability risks in financial booms by leaning against the wind with higher interest rates? This paper studies the state-dependent effects of monetary policy on financial crisis risk. Based on the near-universe of advanced economy financial cycles since the nineteenth century, we show that discretionary leaning against the wind policies during credit and asset price booms are more likely to trigger crises than prevent them.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200310,Moritz Schularick,Lucas ter Steege,Felix Ward,,,,,,,,,,,,,,,,,,E43,E44,E52,E58,F33,,,,,,,,,,,,,,,
Endogenous Education and Long-Run Factor Shares,"VOL. 3, NO. 2, JUNE 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We study the determinants of factor shares in a neoclassical environment with capital-skill complementarity and endogenous education. In this environment estimates of the elasticity of substitution between capital and labor that fail to account for human capital levels will be biased upward. We develop a model with overlapping generations, technology-driven neoclassical growth, and ongoing increases in educational attainment. For a class of production functions featuring capital-skill complementarity, a balanced growth path exists and is characterized by an inverse relationship between the rates of capital- and labor-augmenting technological progress and the capital share in national income.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200350,Gene M. Grossman,Elhanan Helpman,Ezra Oberfield,Thomas Sampson,,,,,,,,,,,,,,,,,D33,E25,J24,O33,,,,,,,,,,,,,,,,
Persistent Political Engagement: Social Interactions and the Dynamics of Protest Movements,"VOL. 3, NO. 2, JUNE 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We study the causes of sustained participation in political movements. To identify the persistent effect of protest participation, we randomly indirectly incentivize Hong Kong university students into participation in an antiauthoritarian protest. To identify the role of social networks, we randomize this treatment's intensity across major-cohort cells. We find that incentives to attend one protest within a political movement increase subsequent protest attendance but only when a sufficient fraction of an individual's social network is also incentivized to attend the initial protest. One-time mobilization shocks have dynamic consequences, with mobilization at the social network level important for sustained political engagement.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200261,Leonardo Bursztyn,Davide Cantoni,David Y. Yang,Noam Yuchtman,Y. Jane Zhang,,,,,,,,,,,,,,,,D72,D74,I23,Z13,,,,,,,,,,,,,,,,
Antitrust Policies and Profitability in Nontradable Sectors,"VOL. 3, NO. 2, JUNE 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Firms in tradable sectors are more likely to be subject to external competition to limit market power, while nontradable firms are more dependent on domestic policies and institutions. This paper combines an antitrust index available for multiple countries with firm-level data from Orbis covering more than 12 million firms from 94 countries, including 20 sectors over 10 years and finds that profit margins of firms operating in nontradable sectors are significantly lower in countries with stronger antitrust policies compared to firms operating in tradable sectors. The results are robust to a wide variety of empirical specifications.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200316,Timothy Besley,Nicola Fontana,Nicola Limodio,,,,,,,,,,,,,,,,,,D22,E02,L44,,,,,,,,,,,,,,,,,
"""Soft"" Affirmative Action and Minority Recruitment","VOL. 3, NO. 1, MARCH 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We study search, evaluation, and selection of candidates of unknown quality for a position. We examine the effects of ""soft"" affirmative action policies increasing the relative percentage of minority candidates in the candidate pool. We show that, while meant to encourage minority hiring, such policies may backfire if the evaluation of minority candidates is noisier than that of nonminorities. This may occur even if minorities are at least as qualified and as valuable as nonminorities. The results provide a possible explanation for why certain soft affirmative action policies have proved counterproductive, even in the absence of (implicit) bias.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200196,Daniel Fershtman,Alessandro Pavan,,,,,,,,,,,,,,,,,,,J15,J23,J24,M51,,,,,,,,,,,,,,,,
Tariff Pass-Through at the Border and at the Store: Evidence from US Trade Policy,"VOL. 3, NO. 1, MARCH 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We use microdata collected at the border and the store to characterize the price impact of recent US trade policy on importers, exporters, and consumers. At the border, import tariff pass-through is much higher than exchange rate pass-through. Chinese exporters did not lower their dollar prices by much, despite the recent appreciation of the dollar. By contrast, US exporters significantly lowered prices affected by foreign retaliatory tariffs. In US stores, the price impact is more limited, suggesting that retail margins have fallen. Our results imply that, so far, the tariffs' incidence has fallen in large part on US firms.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190536,Alberto Cavallo,Gita Gopinath,Brent Neiman,Jenny Tang,,,,,,,,,,,,,,,,,E31,F13,F14,F31,L11,,,,,,,,,,,,,,,
Connecting the Countryside via E-Commerce: Evidence from China,"VOL. 3, NO. 1, MARCH 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"This paper estimates the impact of the first nationwide e-commerce expansion program on rural households. To do so, we combine a randomized control trial with new survey and administrative microdata. In contrast to existing case studies, we find little evidence for income gains to rural producers and workers. Instead, the gains are driven by a reduction in cost of living for a minority of rural households that tend to be younger, richer, and in more remote markets. These effects are mainly due to overcoming logistical barriers to e-commerce rather than additional investments to adapt e-commerce to the rural population.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190382,Victor Couture,Benjamin Faber,Yizhen Gu,Lizhi Liu,,,,,,,,,,,,,,,,,I31,L81,O12,O18,P25,P36,,,,,,,,,,,,,,
Information Design and Strategic Communication,"VOL. 3, NO. 1, MARCH 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"I study sender-receiver games where the receiver can disclose information to the sender by designing an information structure. I show that by secretly randomizing over information structures, the receiver can virtually attain her complete information payoff even for large conflicts of interest. The key insight is that private knowledge of the information structure induces truthful communication because it allows the receiver to cross-check the consistency of the sender's report.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200012,Daniel Krähmer,,,,,,,,,,,,,,,,,,,,C72,D82,D83,,,,,,,,,,,,,,,,,
"Internal Deadlines, Drug Approvals, and Safety Problems","VOL. 3, NO. 1, MARCH 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Absent explicit quotas, incentives, reporting, or fiscal year-end motives, drug approvals around the world surge in December, at month-ends, and before respective major national holidays. Drugs approved before these informal deadlines are associated with significantly more adverse effects, including more hospitalizations, life-threatening incidents, and deaths—particularly, drugs most rushed through the approval process. These patterns are consistent with a model in which regulators rush to meet internal production benchmarks associated with salient calendar periods: this ""desk-clearing"" behavior results in more lax review, leading both to increased output and increased safety issues at particular—and predictable—periodicities over the year.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200086,Lauren Cohen,Umit G. Gurun,Danielle Li,,,,,,,,,,,,,,,,,,D83,I11,L51,L65,,,,,,,,,,,,,,,,
The Cyclical Behavior of Job Quality and Real Wage Growth,"VOL. 3, NO. 1, MARCH 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We study the empirical relevance of implicit insurance contracts for wage setting while accounting for cyclical fluctuations in average job quality. Using proxy measures, we find the latter to be acyclical, if not countercyclical, due to the cleansing effects of layoffs during recessions versus quits during expansions. Then, we study the cyclical behavior of wage growth among job stayers to test for contracts, circumventing differences in job quality altogether. Both methods strongly corroborate the prevalence of wage contracts in the labor market and imply a highly procyclical price for labor.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190553,Andriana Bellou,Bariş Kaymak,,,,,,,,,,,,,,,,,,,E24,E32,J31,J41,J63,,,,,,,,,,,,,,,
"Job Loss, Credit, and Crime in Colombia","VOL. 3, NO. 1, MARCH 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We investigate the effects of job displacement, as a result of mass layoffs, on criminal arrests using a matched employer-employee crime dataset from Medellín, Colombia. Job displacement leads to immediate and persistent earnings losses and higher probability of arrest for both the displaced worker and family members. Leveraging a banking policy reform, we find that greater access to credit attenuates the criminal response to job loss. Impacts on arrests are pronounced for property crimes and among younger men for whom opportunities in criminal enterprises are prevalent. Taken together, our results are consistent with economic incentives contributing to criminal participation decisions after job losses.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190547,Gaurav Khanna,Carlos Medina,Anant Nyshadham,Christian Posso,Jorge Tamayo,,,,,,,,,,,,,,,,G21,G51,J63,K42,O16,O17,,,,,,,,,,,,,,
Trade Shocks and Labor Market Adjustment,"VOL. 3, NO. 1, MARCH 2021",AMERICAN ECONOMIC REVIEW: INSIGHTS,We develop a framework to analyze the impact of trade shocks on a range of labor market adjustment margins in economies with a large number of sectors and labor groups. We provide analytic results characterizing equilibria. We show that labor groups earning a greater share of wage income in sectors with relative price declines experience a relative increase in unemployment and nonparticipation and decrease in wages and welfare. Our framework provides a guide for quantitative and empirical investigations into the labor market impacts of trade shocks.,https://www.aeaweb.org/articles?id=10.1257/aeri.20200101,Ryan Kim,Jonathan Vogel,,,,,,,,,,,,,,,,,,,F16,J22,J31,J64,,,,,,,,,,,,,,,,
Invisible Geniuses: Could the Knowledge Frontier Advance Faster?,"VOL. 2, NO. 4, DECEMBER 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"A better understanding of the determinants of idea/knowledge production remains critical for long-run growth. Toward this end, this paper establishes two results using data from the International Mathematical Olympiad (IMO). First, individuals who excelled in teenage years are especially capable of advancing the knowledge frontier. Second, such talented individuals born in poorer countries are systematically less likely to engage in knowledge production. IMO participants from low-income countries produce 34 percent fewer publications and 56 percent fewer citations than equally talented rich-country counterparts. Policies to encourage talented youth to pursue scientific careers—especially those from poorer countries—could advance the knowledge frontier faster.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190457,Ruchir Agarwal,Patrick Gaule,,,,,,,,,,,,,,,,,,,D83,O30,O47,,,,,,,,,,,,,,,,,
