Title,Issue,Journal,Abstract,Link,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,Author18,Author19,Author20,JEL1,JEL2,JEL3,JEL4,JEL5,JEL6,JEL7,JEL8,JEL9,JEL10,JEL11,JEL12,JEL13,JEL14,JEL15,JEL16,JEL17,JEL18,JEL19,JEL20
Cartels Uncovered,"VOL. 10, NO. 4, NOVEMBER 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"How many cartels are there, and how long do they live? The answers to these questions are important in assessing the need for competition policy. We present a Hidden Markov Model that takes into account that often it is not known whether a cartel exists or not. We take the model to data from a period of legal cartels—Finnish manufacturing industries 1951–1990. Our estimates suggest that once born, cartels are persistent; by the end of the period, almost all industries were cartelized.",https://www.aeaweb.org/articles?id=10.1257/mic.20160326,Ari Hyytinen,Frode Steen,Otto Toivanen,,,,,,,,,,,,,,,,,,D43,K21,L12,L13,L41,L60,,,,,,,,,,,,,,
"Choice, Consideration Sets, and Attribute Filters","VOL. 10, NO. 4, NOVEMBER 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"It is well known that decision makers do not always consider all of the available alternatives when making a choice. When the alternatives have attributes, these attributes provide a natural way to form the consideration set. I assume a procedure in which the decision maker uses the relative ranking of the alternatives on each attribute to reduce the size of the choice set. I provide a characterization of the procedure and illustrate how to identify the underlying preference and consideration set. The model explains certain choice anomalies such as the attraction and the compromise effects.",https://www.aeaweb.org/articles?id=10.1257/mic.20150235,Mert Kimya,,,,,,,,,,,,,,,,,,,,C78,D11,,,,,,,,,,,,,,,,,,
A Foundation for Efficiency Wage Contracts,"VOL. 10, NO. 4, NOVEMBER 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"In many jobs, the worker generates only subjective performance measures privately observed by the employer, and contracts must rely on employer reports about these measures. This setting is a game with private monitoring, and prior work suggests that the optimal contract may be complex and non-recursive. I introduce a novel equilibrium refinement and show that the optimal contract simplifies to an efficiency wage contract: The worker receives a wage above his outside option and reports take a pass-fail form. Each report depends only on performance since the previous report, and effort incentives are provided purely through the threat of termination.",https://www.aeaweb.org/articles?id=10.1257/mic.20160222,John Y. Zhu,,,,,,,,,,,,,,,,,,,,D86,J41,,,,,,,,,,,,,,,,,,
Majority Choice of an Income-Targeted Educational Voucher,"VOL. 10, NO. 4, NOVEMBER 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"A model of majority choice of voucher characteristics with quantitative counterpart explains observed income eligibility requirements for educational vouchers. Households differ by income and preference for religious schooling. They elect a policy maker who chooses public school expenditure, a voucher, a maximum income for voucher eligibility, and a tax to finance public expenditure. Equilibrium has a voucher below per student public expenditure, an eligibility threshold near 300 percent of the poverty level, and a majority in public school though with substantial voucher usage, all properties typical of U.S. voucher programs. Disallowing a voucher leads to higher per student public expenditure.",https://www.aeaweb.org/articles?id=10.1257/mic.20160141,Dennis Epple,Richard Romano,Sinan Sarpça,,,,,,,,,,,,,,,,,,D72,H44,H71,I21,I22,I28,,,,,,,,,,,,,,
Matching with Moral Hazard: Assigning Attorneys to Poor Defendants,"VOL. 10, NO. 3, AUGUST 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We model the problem of assigning counsel to poor defendants as a matching problem. A novel aspect of this matching problem is the moral hazard component on the part of counsel. Within the model, we show that holding the total expenditure for counsel fixed and changing the matching procedure to accommodate defendants' and attorneys' preferences, i.e., switch from random matching to stable matching, defendants become worse off because a stable matching exacerbates the moral hazard problem on the part of counsel. In addition, we show that under suitable conditions random matching is the efficient way to allocate defendants to counsel.",https://www.aeaweb.org/articles?id=10.1257/mic.20150283,Behrang Kamali Shahdadi,,,,,,,,,,,,,,,,,,,,D82,D86,K41,,,,,,,,,,,,,,,,,
Multiple Activities in Networks,"VOL. 10, NO. 3, AUGUST 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We consider a network model where individuals exert efforts in two types of activities that are interdependent. These activities can be either substitutes or complements. We provide a full characterization of the Nash equilibrium of this game for any network structure. We show, in particular, that quadratic games with linear best-reply functions aggregate nicely to multiple activities because equilibrium efforts obey similar formulas to that of the one-activity case. We then derive some comparative statics results showing how own productivity affects equilibrium efforts and how network density impacts equilibrium outcomes.",https://www.aeaweb.org/articles?id=10.1257/mic.20160253,Ying-Ju Chen,Yves Zenou,Junjie Zhou,,,,,,,,,,,,,,,,,,C72,D11,D85,Z13,,,,,,,,,,,,,,,,
Two-Sided Investment and Matching with Multidimensional Cost Types and Attributes,"VOL. 10, NO. 3, AUGUST 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"Heterogeneous buyers and sellers must make investments before entering a continuum assignment market. I show that efficient ex post contracting equilibria (Cole, Mailath and Postlewaite 2001b) exist in a general assignment game framework. I then shed light on what enables and what precludes coordination failures. A simple condition, absence of technological multiplicity, guarantees efficient investments for each pair, but a mismatch of agents may still occur. However, using optimal transport theory, I also show that mismatch is heavily constrained in certain multi-dimensional environments with differentiated agents and no technological multiplicity. Under technological multiplicity, even extreme ex ante heterogeneity need not preclude inefficiencies.",https://www.aeaweb.org/articles?id=10.1257/mic.20150147,Deniz Dizdar,,,,,,,,,,,,,,,,,,,,C78,D41,D86,,,,,,,,,,,,,,,,,
Preferences and Social Influence,"VOL. 10, NO. 3, AUGUST 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,Interaction between decision makers may affect their preferences. We consider a setup in which each individual is characterized by two sets of preferences: his unchanged core preferences and his behavioral preferences. Each individual has a social influence function that determines his behavioral preferences given his core preferences and the behavioral preferences of other individuals in his group. Decisions are made according to behavioral preferences. The paper considers different properties of these social influence functions and their effect on equilibrium behavior.,https://www.aeaweb.org/articles?id=10.1257/mic.20160190,Chaim Fershtman,Uzi Segal,,,,,,,,,,,,,,,,,,,D11,D83,D91,Z13,,,,,,,,,,,,,,,,
Electoral Accountability and Interdistrict Competition,"VOL. 10, NO. 3, AUGUST 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"This paper analyzes a multidistrict game of electoral accountability in which constituencies compete over scarce resources by setting expectations for targeted spending. I build a political agency model in which a vote-maximizing politician is subject to the oversight of distinct constituencies. The voters' demand for targeted spending in these constituencies is driven down by the competition among them. In order to make their constituency an attractive choice for discretionary spending, the voters adopt reelection standards below what they receive in equilibrium. They therefore tend to be satisfied with the distributive politics of the incumbent politician. The incumbent is then quite likely to win more than half of the votes.",https://www.aeaweb.org/articles?id=10.1257/mic.20150307,Galina Zudenkova,,,,,,,,,,,,,,,,,,,,D72,D82,,,,,,,,,,,,,,,,,,
Should First-Price Auctions Be Transparent?,"VOL. 10, NO. 3, AUGUST 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We investigate the role of market transparency in repeated first-price auctions. We consider a setting with independent private and persistent values. We analyze three distinct disclosure regimes regarding the bid and award history. In the minimal disclosure regime each bidder only learns privately whether he won or lost the auction. In equilibrium the allocation is efficient and the minimal disclosure regime does not give rise to pooling equilibria. In contrast, in disclosure settings where either all or only the winner's bids are public, an inefficient pooling equilibrium with low revenues exists.",https://www.aeaweb.org/articles?id=10.1257/mic.20160278,Dirk Bergemann,Johannes Hörner,,,,,,,,,,,,,,,,,,,D44,D82,D83,,,,,,,,,,,,,,,,,
When to Confront: The Role of Patience,"VOL. 10, NO. 3, AUGUST 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"This paper examines the effects of patience on ordinary conflicts such as divorce, price wars and commercial litigation. Players optimally decide when, if ever, to start a destructive confrontation. In the unique equilibrium, there is a tight connection between patience, aggressiveness and strength. In particular patience may lead to immediate confrontation (the most inefficient outcome). This inefficiency is caused by preemptive moves that deny option values to the opponent.",https://www.aeaweb.org/articles?id=10.1257/mic.20150309,Alvaro Sandroni,Can Urgun,,,,,,,,,,,,,,,,,,,C73,D74,,,,,,,,,,,,,,,,,,
Why Voting? A Welfare Analysis,"VOL. 10, NO. 3, AUGUST 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"This article studies costly signaling. The signaling effort is chosen in multiple periods and observed with noise. The signaler benefits from the belief of the market, not directly from the effort or the signal. Optimal signaling behavior in time-varying environments trades off effort-smoothing and influencing belief exactly when it yields a return. If the return to signaling first increases over time and then decreases, then the optimal effort rises slowly, reaches its maximum before the return does, and declines quickly. Advertising data displays this pattern.",https://www.aeaweb.org/articles?id=10.1257/mic.20160337,Moritz Drexl,Andreas Kleiner,,,,,,,,,,,,,,,,,,,D71,D72,D82,,,,,,,,,,,,,,,,,
A Pseudo-Market Approach to Allocation with Priorities,"VOL. 10, NO. 3, AUGUST 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We propose a pseudo-market mechanism for no-monetary-transfer allocation of indivisible objects based on priorities such as those in school choice. Agents are given token money, face priority-specific prices, and buy utility-maximizing random assignments. The mechanism is asymptotically incentive compatible, and the resulting assignments are fair and constrained Pareto efficient. Aanund Hylland & Richard Zeckhauser (1979)'s position-allocation problem is a special case of our framework, and our results on incentives and fairness are also new in their classical setting.",https://www.aeaweb.org/articles?id=10.1257/mic.20150259,Yinghua He,Antonio Miralles,Marek Pycia,Jianye Yan,,,,,,,,,,,,,,,,,D63,D82,H75,I21,I28,,,,,,,,,,,,,,,
Contracts with Framing,"VOL. 10, NO. 3, AUGUST 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We study a model of contracts in which a profit-maximizing seller uses framing to influence buyers' purchasing behavior. Framing temporarily affects how buyers evaluate different products, and buyers can renege on their purchases after the framing effect wears off. We characterize the optimal contracts with framing and their welfare properties in several settings. Framing that is not too strong reduces total welfare in regulated markets with homogenous buyers, but increases total welfare in markets with heterogenous buyers when the proportion of buyers with low willingness to pay is small.",https://www.aeaweb.org/articles?id=10.1257/mic.20160230,Yuval Salant,Ron Siegel,,,,,,,,,,,,,,,,,,,D11,D82,D86,,,,,,,,,,,,,,,,,
International Trade with Indirect Additivity,"VOL. 10, NO. 2, MAY 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We develop a general equilibrium model of trade that features ""indirectly additive"" preferences and heterogeneous firms. Monopolistic competition generates markups that are increasing in firm productivity and in destination country per capita income, but independent from destination population, as documented empirically. The gains from trade liberalization are lower than in models based on CES preferences, and the difference is governed by the average pass-through. When we calibrate the model so as to match observed pricing-to-market in micro-data, it generates welfare gains that are substantially lower than those predicted by commonly employed frameworks.",https://www.aeaweb.org/articles?id=10.1257/mic.20160382,Paolo Bertoletti,Federico Etro,Ina Simonovska,,,,,,,,,,,,,,,,,,D24,D43,F12,L13,,,,,,,,,,,,,,,,
Dynamic Certification and Reputation for Quality,"VOL. 10, NO. 2, MAY 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We study firm's incentives to build and maintain reputation for quality, when quality is persistent and can be certified at a cost. We characterize all reputation-dependent MPEs. They vary in frequency of certification and payoffs. Low payoffs arise in equilibria because of over-certification traps. We contrast the MPEs with the highest payoff equilibria. Industry certification standards can help firms coordinate on such good equilibria. The optimal equilibria allow firms to maintain high quality forever, once it is reached for the first time. They are either lenient or harsh, endowing firms with multiple or one chance to improve and certify quality.",https://www.aeaweb.org/articles?id=10.1257/mic.20160282,Iván Marinovic,Andrzej Skrzypacz,Felipe Varas,,,,,,,,,,,,,,,,,,D21,D43,D83,L13,L15,,,,,,,,,,,,,,,
Revealed Preferences for Diamond Goods,"VOL. 10, NO. 2, MAY 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"When consumers care not only for the quantity but also the value of a product, it could be rational to purchase products as they become more expensive. This study provides nonparametric—revealed preference—conditions to measure consumers' marginal willingness to pay for value (i.e., diamondness) associated with particular goods. This is the first nonparametric test of price-dependent preferences. The proposed diamondness measure is applied to observational data from the Russia Longitudinal Monitoring Survey. The results show that this diamondness measure is related to a product's visibility to society, which indicates a certain degree of conspicuous consumption.",https://www.aeaweb.org/articles?id=10.1257/mic.20150168,Sam Cosaert,,,,,,,,,,,,,,,,,,,,D12,P36,,,,,,,,,,,,,,,,,,
A Theory of Indicative Bidding,"VOL. 10, NO. 2, MAY 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"When selling a business by auction, sellers typically use indicative bids—nonbinding preliminary bids—to select a small number of bidders to conduct due diligence and submit binding offers. We show that if entry into the auction is costly, indicative bids can be informative: symmetric equilibrium exists in weakly increasing strategies, with bidders ""pooling"" over a finite number of bids. The equilibrium helps the seller select high value bidders with higher likelihood, although the highest value bidders are not always selected. When the number of potential bidders is large, revenue and total surplus are both higher than when entry is unrestricted.",https://www.aeaweb.org/articles?id=10.1257/mic.20160290,Daniel Quint,Kenneth Hendricks,,,,,,,,,,,,,,,,,,,D44,D83,,,,,,,,,,,,,,,,,,
Career Concerns and the Nature of Skills,"VOL. 10, NO. 2, MAY 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"I examine how career concerns are shaped by the nature of productive actions taken by workers. A worker's skills follow a Gaussian process with an endogenous component reflecting human-capital accumulation. Effort and skills are substitutes both in the output process (as in Holmstrom 1999) and in the skills technology. The focus is on deterministic equilibria by virtue of Gaussian learning. When effort and skills are direct inputs to production and skills are exogenous, effort can be inefficiently high in the beginning of a career. In contrast, when skills are the only input to production but accumulate through past effort choices, the worker always underinvests in skill acquisition. At the center of the discrepancy are two types of ex post errors that arise at interpreting output due to an identification problem faced by the market. Finally, the robustness of the underinvestment result is explored via variations in the skill-accumulation technology and in the information structure, and policy implications are discussed.",https://www.aeaweb.org/articles?id=10.1257/mic.20160277,Gonzalo Cisternas,,,,,,,,,,,,,,,,,,,,D83,I26,J24,J31,,,,,,,,,,,,,,,,
Revisiting the Relationship between Competition and Price Discrimination,"VOL. 10, NO. 2, MAY 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We revisit the relationship between competition and price discrimination. Theoretically, we show that if consumers differ in terms of both their underlying willingness-to-pay and their brand loyalty, competition may increase price differences between some consumers while decreasing them between others. Empirically, we find that competition has little impact at the top or the bottom of the price distribution but a significant impact in the middle, thus increasing some price differentials but decreasing others. Our findings highlight the importance of understanding the relevant sources of consumer heterogeneity and can reconcile earlier conflicting findings.",https://www.aeaweb.org/articles?id=10.1257/mic.20160252,Ambarish Chandra,Mara Lederman,,,,,,,,,,,,,,,,,,,D12,D22,D43,L13,L93,M31,,,,,,,,,,,,,,
Dynamic Noisy Signaling,"VOL. 10, NO. 2, MAY 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"This article studies costly signaling. The signaling effort is chosen in multiple periods and observed with noise. The signaler benefits from the belief of the market, not directly from the effort or the signal. Optimal signaling behavior in time-varying environments trades off effort-smoothing and influencing belief exactly when it yields a return. If the return to signaling first increases over time and then decreases, then the optimal effort rises slowly, reaches its maximum before the return does, and declines quickly. Advertising data displays this pattern.",https://www.aeaweb.org/articles?id=10.1257/mic.20160336,Sander Heinsalu,,,,,,,,,,,,,,,,,,,,C73,D12,D82,D83,M31,M37,,,,,,,,,,,,,,
Markets with Multidimensional Private Information,"VOL. 10, NO. 2, MAY 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"This paper explores price formation when sellers are privately informed about their preferences and the quality of their asset. There are many equilibria, including a semi-separating one in which each seller's price depends on a one-dimensional index of her preferences and asset quality. This multiplicity does not rely on off-the-equilibrium path beliefs and so is not amenable to standard signaling game refinements. The semi-separating equilibrium may not be Pareto efficient, even if it is not Pareto dominated by any other equilibrium. Instead, efficient allocations may require transfers across uninformed buyers, inconsistent with any equilibrium.",https://www.aeaweb.org/articles?id=10.1257/mic.20160129,Veronica Guerrieri,Robert Shimer,,,,,,,,,,,,,,,,,,,D11,D52,D82,,,,,,,,,,,,,,,,,
A Mechanism for Eliciting Second-Order Beliefs and the Inclination to Choose,"VOL. 10, NO. 2, MAY 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,This paper describes a direct revelation mechanism for eliciting decision makers' introspective beliefs on sets of subjective prior or posterior probabilities. The proposed scheme constitutes a revealed-preference procedure for measuring the inclination of decision makers to choose one alternative over another modeled by Minardi and Savochkin (2015).,https://www.aeaweb.org/articles?id=10.1257/mic.20160345,Edi Karni,,,,,,,,,,,,,,,,,,,,D11,D72,D82,D83,,,,,,,,,,,,,,,,
Approximating the Cost-of-Living Index for a Storable Good,"VOL. 10, NO. 2, MAY 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"This paper estimates a cost-of-living index using a dynamic structural model for two storable product categories. In each category, regime shifts to higher or lower retail prices are observed. Fixed-base indexes do a poor job of capturing changes in welfare after a regime shift, and deviate from the dynamic index by as much as 300 percent. I evaluate the extent to which two recently proposed indexes can approximate the model-derived index. These indexes improve welfare measurement and are straightforward to compute. The category's competitive structure and features of the regime shift determine which of the two provides a better approximation.",https://www.aeaweb.org/articles?id=10.1257/mic.20140254,Matthew Osborne,,,,,,,,,,,,,,,,,,,,C43,C51,E31,L11,,,,,,,,,,,,,,,,
Risk and Return in Village Economies,"VOL. 10, NO. 1, FEBRUARY 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"This paper provides a theory-based empirical framework for understanding the risk and return on productive capital assets and their allocation across activities in an economy characterized by idiosyncratic and aggregate risk and thin formal markets for real and financial assets. We apply our framework to households running business enterprises in Thai villages with extensive networks, taking advantage of panel data: income, assets, consumption, gifts, and loans. We decompose risk and estimate the risk premia faced by households, distinguishing aggregate risk from idiosyncratic, potentially diversifiable risk. This distinction matters for estimating measures of underlying productivity and has important policy implications.",https://www.aeaweb.org/articles?id=10.1257/mic.20160125,Krislert Samphantharak,Robert M. Townsend,,,,,,,,,,,,,,,,,,,D12,D22,D24,D81,O12,O14,O18,,,,,,,,,,,,,
Incomplete Disclosure: Evidence of Signaling and Countersignaling,"VOL. 10, NO. 1, FEBRUARY 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"In 2011, Maricopa County adopted voluntary restaurant hygiene grade cards (A, B, C, D). Using inspection results between 2007 and 2013, we show that only 58 percent of the subsequent inspections led to online grade posting. Although the disclosure rate in general declines with inspection outcome, higher-quality A restaurants are less likely to disclose than lower-quality As. After examining potential explanations, we believe the observed pattern is best explained by a mixture of signaling and countersignaling: the better A restaurants use nondisclosure as a countersignal, while worse As and better Bs use disclosure to stand out from the other restaurants.",https://www.aeaweb.org/articles?id=10.1257/mic.20150178,Benjamin B. Bederson,Ginger Zhe Jin,Phillip Leslie,Alexander J. Quinn,Ben Zou,,,,,,,,,,,,,,,,D82,H75,I18,L15,L83,L88,,,,,,,,,,,,,,
Industry Dynamics of Offshoring: The Case of Hard Disk Drives,"VOL. 10, NO. 1, FEBRUARY 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"This paper uncovers a novel pattern of offshoring dynamics in a high-tech industry, and proposes a structural model to explain it. Specifically, the hard disk drive industry (1976-1998) witnessed massive waves of entry, exit, and the relocation of manufacturing plants to low-cost countries, in which shakeouts occurred predominantly among home firms and almost all survivors were offshore firms. I build and estimate a dynamic offshoring game with entry/exit to measure the benefits and costs of offshoring, investigate the relationship between offshoring and market structure, and assess the impacts of hypothetical government interventions.",https://www.aeaweb.org/articles?id=10.1257/mic.20150256,Mitsuru Igami,,,,,,,,,,,,,,,,,,,,D24,D43,F14,L13,L24,L63,O14,,,,,,,,,,,,,
Revealed Preference with Limited Consideration,"VOL. 10, NO. 1, FEBRUARY 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We derive revealed preference tests for models where individuals use consideration sets to simplify their consumption problem. Our basic test provides necessary and sufficient conditions for consistency of observed choices with the existence of consideration set restrictions. The same conditions can also be derived from a model in which the consideration set formation is endogenous and based on subjective prices. By imposing restrictions on these subjective prices, we obtain additional refined revealed preference tests. We illustrate and compare the performance of our tests by means of a dataset on household consumption choices.",https://www.aeaweb.org/articles?id=10.1257/mic.20150343,Thomas Demuynck,Christian Seel,,,,,,,,,,,,,,,,,,,D11,D12,M31,,,,,,,,,,,,,,,,,
"Partial Vertical Integration, Ownership Structure, and Foreclosure","VOL. 10, NO. 1, FEBRUARY 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,We study the incentive to acquire a partial stake in a vertically related firm and then foreclose rivals. We show that whether such partial acquisitions are profitable depends crucially on the initial ownership structure of the target firm and on corporate governance.,https://www.aeaweb.org/articles?id=10.1257/mic.20160058,Nadav Levy,Yossi Spiegel,David Gilo,,,,,,,,,,,,,,,,,,D21,D43,G34,L13,L22,,,,,,,,,,,,,,,
How Transparency Kills Information Aggregation: Theory and Experiment,"VOL. 10, NO. 1, FEBRUARY 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We investigate the potential of transparency to influence committee decision-making. We present a model in which career concerned committee members receive private information of different type-dependent accuracy, deliberate, and vote. We study three levels of transparency under which career concerns are predicted to affect behavior differently and test the model's key predictions in a laboratory experiment. The model's predictions are largely borne out—transparency negatively affects information aggregation at the deliberation and voting stages, leading to sharply different committee error rates than under secrecy. This occurs despite subjects revealing more information under transparency than theory predicts.",https://www.aeaweb.org/articles?id=10.1257/mic.20160046,Sebastian Fehrler,Niall Hughes,,,,,,,,,,,,,,,,,,,C92,D72,D82,D83,,,,,,,,,,,,,,,,
Coarse Grades: Informing the Public by Withholding Information,"VOL. 10, NO. 1, FEBRUARY 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"Certifiers of quality often report only coarse grades to the public despite having measured quality more finely, e.g., ""Pass"" or ""Certified"" instead of ""73 out of 100."" Why? We show that coarse grades result in more information being provided to the public because the coarseness encourages those of middling quality to apply for certification. Dropping exact grading in favor of the best coarse grading scheme reduces public uncertainty because the extra participation outweighs the coarser reporting. In some circumstances, the coarsest meaningful grading scheme, pass-fail grading, results in the most information.",https://www.aeaweb.org/articles?id=10.1257/mic.20130078,Rick Harbaugh,Eric Rasmusen,,,,,,,,,,,,,,,,,,,D83,L15,Q48,,,,,,,,,,,,,,,,,
Product versus Process: Innovation Strategies of Multiproduct Firms,"VOL. 10, NO. 1, FEBRUARY 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We investigate the effects of better access to foreign markets on innovation strategies of multiproduct firms in industries with different scope for product differentiation. Industry-specific demand and cost linkages induce a distinction between the returns to innovation. In differentiated industries, cannibalization is lower and firms invest more in product innovation. In homogeneous industries, firms internalize intra-firm spillovers and invest more in process innovation. Using firm-level data and large exchange rate devaluations, we show that better access to foreign markets increases the incentive to innovate. However, we exploit differential effects across industries and show that the innovation strategies depend on the scope of differentiation.",https://www.aeaweb.org/articles?id=10.1257/mic.20150272,Lisandra Flach,Michael Irlacher,,,,,,,,,,,,,,,,,,,D22,D25,F14,G31,L60,O14,O31,,,,,,,,,,,,,
Honest Equilibria in Reputation Games: The Role of Time Preferences,"VOL. 10, NO. 1, FEBRUARY 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"New relationships are often plagued with uncertainty because one of the players has some private information about her ""type."" The reputation literature has shown that equilibria that reveal this private information typically involve breach of trust and conflict. But are these inevitable for equilibrium learning? I analyze self-enforcing relationships where one party is privately informed about her time preferences. I show that there always exist honest reputation equilibria, which fully reveal information and support cooperation without breach or conflict. I compare these to dishonest reputation equilibria from several perspectives. My results are applicable to a broad class of repeated games.",https://www.aeaweb.org/articles?id=10.1257/mic.20160178,Melis Kartal,,,,,,,,,,,,,,,,,,,,C73,D82,D83,D86,Z13,,,,,,,,,,,,,,,
Reverse Bayesianism: A Comment,"VOL. 10, NO. 1, FEBRUARY 2018",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"Karni and Vierø (2013) present an interesting theory of decisions in the presence of new actions and consequences. We establish results on the observable implications of the model. When introducing new consequences, arbitrary preference reversals over feasible actions are permitted. This occurs even if an outside observer can uniquely pin down the decision maker's ordinal ranking over consequences.",https://www.aeaweb.org/articles?id=10.1257/mic.20160187,Christopher P. Chambers,Takashi Hayashi,,,,,,,,,,,,,,,,,,,D81,D83,,,,,,,,,,,,,,,,,,
Call Market Experiments: Efficiency and Price Discovery through Multiple Calls and Emergent Newton Adjustments,"VOL. 9, NO. 4, NOVEMBER 2017",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We study multiple-unit, laboratory experimental call markets in which orders are cleared by a single price at a scheduled ""call."" The markets are independent trading ""days"" with two calls each day preceded by a continuous and public order flow. Markets approach the competitive equilibrium over time. The price formation dynamics operate through the flow of bids and asks configured as the ""jaws"" of the order book with contract execution featuring elements of an underlying mathematical principle, the Newton-Raphson method for solving systems of equations. Both excess demand and its slope play a systematic role in call market price discovery.",https://www.aeaweb.org/articles?id=10.1257/mic.20150201,Charles R. Plott,Kirill Pogorelski,,,,,,,,,,,,,,,,,,,C92,D41,D44,G14,,,,,,,,,,,,,,,,
"If Many Seek, Ye Shall Find: Search Externalities and New Goods","VOL. 9, NO. 4, NOVEMBER 2017",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"Consumer search serves productive roles in an economy with multiple goods. In equilibrium, search promotes the sorting of consumers among producers, thereby enabling the market for new goods, and potentially increasing welfare and profits above the benchmark case (an economy with a single good, hence, no search). When competitors are few, additional direct competitors may benefit a firm, as more sellers may encourage more consumers to search. In return, consumer search entices producers of new goods to enter. Neither of these externalities, nor the coordination problems faced by consumers and producers, is appropriately recognized in the literature.",https://www.aeaweb.org/articles?id=10.1257/mic.20140182,Maciej H. Kotowski,Richard J. Zeckhauser,,,,,,,,,,,,,,,,,,,D11,D43,D62,D82,D83,G22,,,,,,,,,,,,,,
Comparing Voting by Committees According to Their Manipulability,"VOL. 9, NO. 4, NOVEMBER 2017",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We consider the class of voting by committees to be used by a society to collectively choose a subset from a given set of objects. We offer a simple criterion to compare two voting by committees without dummy agents according to their manipulability. This criterion is based on the set-inclusion relationships between the two corresponding pairs of sets of objects, those at which each agent is decisive and those at which each agent is vetoer. We show that the binary relation ""to be as manipulable as"" endows the set of equivalence classes of anonymous voting by committees (i.e., voting by quotas) with a complete upper semilattice structure, whose supremum is the equivalence class containing all voting by quotas with the property that the quota of each object is strictly larger than one and strictly lower than the number of agents. Finally, we extend the comparability criterion to the full class of all voting by committees.",https://www.aeaweb.org/articles?id=10.1257/mic.20160107,R. Pablo Arribillaga,Jordi Massó,,,,,,,,,,,,,,,,,,,D71,D72,,,,,,,,,,,,,,,,,,
Ideology as Opinion: A Spatial Model of Common-Value Elections,"VOL. 9, NO. 4, NOVEMBER 2017",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"Spatial election literature attributes voters' political differences to irreconcilable conflicts of interest. Alternatively, voters may merely hold differing beliefs regarding which policies best promote the public interest, as in the classic common-value model of Condorcet (1785). This paper shows how a spatial version of the common-value model explains empirical patterns of public opinion, ideology, electoral margins, and participation that are puzzling from the standard perspective, suggesting that voters may implicitly view politics as a contest between truth and error. If so, this has important consequences for political analysis.",https://www.aeaweb.org/articles?id=10.1257/mic.20160040,Joseph McMurra,,,,,,,,,,,,,,,,,,,,D71,D72,D83,,,,,,,,,,,,,,,,,
