Title,Issue,Journal,Abstract,Link,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,Author18,Author19,Author20,JEL1,JEL2,JEL3,JEL4,JEL5,JEL6,JEL7,JEL8,JEL9,JEL10,JEL11,JEL12,JEL13,JEL14,JEL15,JEL16,JEL17,JEL18,JEL19,JEL20
Measuring Job-Finding Rates and Matching Efficiency with Heterogeneous Job-Seekers,"VOL. 10, NO. 1, JANUARY 2018",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,Matching efficiency is the productivity of the process for matching job-seekers to available jobs. Job-finding is the output; vacant jobs and active job-seekers are the inputs. We develop a framework for measuring matching productivity when the population of job-seekers is heterogeneous. We find that overall matching efficiency declined smoothly over the period from 2001 through 2013. Measures of matching efficiency that neglect heterogeneity among the unemployed and also neglect job-seekers other than the unemployed suggest a large 28 percent decline in efficiency between 2007 and 2009. Most of this apparent decline results from changes in the composition of job-seekers.,https://www.aeaweb.org/articles?id=10.1257/mac.20170061,Robert E. Hall,Sam Schulhofer-Wohl,,,,,,,,,,,,,,,,,,,E24,J22,J23,J24,J41,J63,,,,,,,,,,,,,,
Sustainable Shadow Banking,"VOL. 10, NO. 1, JANUARY 2018",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Banking regulation is beneficial because it constrains banks' portfolios to prevent excessive risk taking. But given that regulators usually know less than a bank about its investment opportunities, regulation comes at the cost of foregoing profitable investments. I argue that shadow banking improves welfare because it provides a channel to escape excessive regulation that is asymmetrically more valuable for banks with access to efficient investment opportunities. I propose a novel intervention that improves welfare further by taxing shadow activities, subsidizing regulated activities and allowing banks to self-select into being regulated or not.",https://www.aeaweb.org/articles?id=10.1257/mac.20150346,Guillermo Ordoñez,,,,,,,,,,,,,,,,,,,,D82,G21,G28,G31,G32,L25,,,,,,,,,,,,,,
Job Polarization and Structural Change,"VOL. 10, NO. 1, JANUARY 2018",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We document that job polarization—contrary to the consensus—has started as early as the 1950s in the United States: middle-wage workers have been losing both in terms of employment and average wage growth compared to low- and high-wage workers. Given that polarization is a long-run phenomenon and closely linked to the shift from manufacturing to services, we propose a structural change driven explanation, where we explicitly model the sectoral choice of workers. Our simple model does remarkably well not only in matching the evolution of sectoral employment, but also of relative wages over the past 50 years.",https://www.aeaweb.org/articles?id=10.1257/mac.20150258,Zsófia L. Bárány,Christian Siegel,,,,,,,,,,,,,,,,,,,E24,J21,J22,J24,J31,,,,,,,,,,,,,,,
Climate Policy and Innovation: A Quantitative Macroeconomic Analysis,"VOL. 10, NO. 1, JANUARY 2018",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"A carbon tax can induce innovation in green technologies. I evaluate the quantitative impact of this channel in a dynamic, general equilibrium model with endogenous innovation in fossil, green, and nonenergy inputs. I discipline the parameters using evidence from historical oil shocks, after which both energy prices and energy innovation increased substantially. I find that a carbon tax induces large changes in innovation. This innovation response increases the effectiveness of the policy at reducing emissions, resulting in a 19.2 percent decrease in the size of the carbon tax required to reduce emissions by 30 percent in 20 years.",https://www.aeaweb.org/articles?id=10.1257/mac.20150289,Stephie Fried,,,,,,,,,,,,,,,,,,,,H23,O31,Q41,Q48,Q54,Q55,Q58,,,,,,,,,,,,,
The Relative Importance of Aggregate and Sectoral Shocks and the Changing Nature of Economic Fluctuations,"VOL. 10, NO. 1, JANUARY 2018",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"A principal components decomposition of sectoral IP data reveals that the contribution of aggregate shocks to the variance of aggregate output declined from about 70 percent in the period 1967–1983 to about 30 percent after 1983. We develop an ""islands"" model with two sectors and costly labor reallocation to investigate how this change in the relative importance of shocks alters business cycle moments. A version of the model with relatively more important sectoral shocks results in a sizeable decline in the cyclicality of labor productivity and is consistent with changes in several other business cycle moments observed in the data.",https://www.aeaweb.org/articles?id=10.1257/mac.20140089,Julio Garin,Michael J. Pries,Eric R. Sims,,,,,,,,,,,,,,,,,,E13,E23,E24,E32,J21,J24,,,,,,,,,,,,,,
Firms and the Decline in Earnings Inequality in Brazil,"VOL. 10, NO. 1, JANUARY 2018",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We document a large decrease in earnings inequality in Brazil between 1996 and 2012. Using administrative linked employer-employee data, we fit high-dimensional worker and firm fixed-effects models to understand the sources of this decrease. Firm effects account for 40 percent of the total decrease and worker effects for 29 percent. Changes in observable worker and firm characteristics contributed little to these trends. Instead, the decrease is primarily due to a compression of returns to these characteristics, particularly a declining firm productivity-pay premium. Our results shed light on potential drivers of earnings inequality dynamics.",https://www.aeaweb.org/articles?id=10.1257/mac.20150355,Jorge Alvarez,Felipe Benguria,Niklas Engbom,Christian Moser,,,,,,,,,,,,,,,,,D22,D63,J24,J31,L25,M52,O15,,,,,,,,,,,,,
Job Search Behavior over the Business Cycle,"VOL. 10, NO. 1, JANUARY 2018",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We create a novel measure of job search effort exploiting the American Time Use and Current Population Surveys. We examine the cyclicality of search effort using time-series, cross-state, and individual variation and find that it is countercyclical. We then set up a search and matching model with endogenous search effort and show that search effort does not amplify labor market fluctuations but rather dampens them. Lastly, we examine the role of search effort in driving recent unemployment dynamics and show that the unemployment rate would have been 0.5 to 1 percentage points higher in the 2008–2014 period had search effort not increased.",https://www.aeaweb.org/articles?id=10.1257/mac.20160202,Toshihiko Mukoyama,Christina Patterson,Ayşegül Şahin,,,,,,,,,,,,,,,,,,E24,E32,J22,J64,,,,,,,,,,,,,,,,
The Possibility of Ideological Bias in Structural Macroeconomic Models,"VOL. 10, NO. 1, JANUARY 2018",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"An ideologically biased expert faces trade-offs in model design. The perceived model must be autocoherent—its use by all agents delivers a self-confirming equilibrium. Policy may be influenced by manipulating the Keynesian multiplier or the Phillips curve parameters. Ideological bias may arise in a way that resembles well-known historical controversies. A larger reported Keynesian multiplier is favored by more left-wing economists, as is a flatter inflation output trade-off. Some combinations of parameters must be truthfully revealed, illustrating the tight link between parameter identification and the scope for bias that is implied by the autocoherence conditions.",https://www.aeaweb.org/articles?id=10.1257/mac.20140154,Gilles Saint-Paul,,,,,,,,,,,,,,,,,,,,A11,D72,E12,E13,E52,E61,E62,,,,,,,,,,,,,
Gender Gaps and the Rise of the Service Economy,"VOL. 9, NO. 4, OCTOBER 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper investigates the role of the rise in services in the narrowing of gender gaps in hours and wages in recent decades. We highlight the between-industry component of differential gender trends for the United States and propose a model economy with goods, services, and home production, in which women have a comparative advantage in producing services. The rise of services, driven by structural transformation and marketization of home production, raises women's relative wages and market hours. Quantitatively, the model accounts for an important share of the observed trends in women's hours and relative wages.",https://www.aeaweb.org/articles?id=10.1257/mac.20150253,L. Rachel Ngai,Barbara Petrongolo,,,,,,,,,,,,,,,,,,,J16,J21,J22,J24,J31,L80,,,,,,,,,,,,,,
Demand for Value Added and Value-Added Exchange Rates,"VOL. 9, NO. 4, OCTOBER 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We examine how cross-border input linkages shape the response of demand for value added to international relative price changes. We define a novel value-added real effective exchange rate (REER), which aggregates bilateral value-added price changes. Spillovers via input linkages lower the sensitivity of the value-added REER to price changes by supply chain partners because they counterbalance demand-side expenditure switching. Input linkages also raise the price elasticity of demand relative to the conventional REER framework, making demand more sensitive to REER changes. Using global input-output data, we demonstrate that these conceptual insights are quantitatively important in a case study of European competitiveness.",https://www.aeaweb.org/articles?id=10.1257/mac.20150216,Rudolfs Bems,Robert C. Johnson,,,,,,,,,,,,,,,,,,,E31,F23,F31,L14,,,,,,,,,,,,,,,,
"Untitled Land, Occupational Choice, and Agricultural Productivity","VOL. 9, NO. 4, OCTOBER 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"The prevalence of untitled land in poor countries helps explain the international agricultural productivity differences. Since untitled land cannot be traded across farmers, it creates land misallocation and distorts individuals' occupational choice between farming and working outside agriculture. I build a two-sector general equilibrium model to quantify the impact of untitled land. I find that economies with higher percentages of untitled land would have lower agricultural productivity; land titling can increase agricultural productivity by up to 82.5 percent. About 42 percent of this gain is due to eliminating land misallocation, and the remaining is due to eliminating distortions in individuals' occupational choice.",https://www.aeaweb.org/articles?id=10.1257/mac.20140171,Chaoran Chen,,,,,,,,,,,,,,,,,,,,J24,J43,O13,P14,Q12,Q15,Q24,,,,,,,,,,,,,
Noisy News in Business Cycles,"VOL. 9, NO. 4, OCTOBER 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We investigate the role of ""noise"" shocks as a source of business cycle fluctuations. To do so we set up a simple model of imperfect information and derive restrictions for identifying the noise shock in a VAR model. The novelty of our approach is that identification is reached by means of dynamic rotations of the reduced-form residuals. We find that noise shocks generate hump-shaped responses of GDP, consumption and investment, and account for a sizable fraction of their prediction error variance at business cycle horizons.",https://www.aeaweb.org/articles?id=10.1257/mac.20150359,Mario Forni,Luca Gambetti,Marco Lippi,Luca Sala,,,,,,,,,,,,,,,,,C32,D83,E12,E23,E32,E43,,,,,,,,,,,,,,
Why Don't Households Smooth Consumption? Evidence from a $25 Million Experiment,"VOL. 9, NO. 4, OCTOBER 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper evaluates theoretical explanations for the propensity of households to increase spending in response to the arrival of predictable, lump-sum payments, using households in the Nielsen Consumer Panel who received $25 million in randomly distributed stimulus payments. The pattern of spending is inconsistent with models in which identical households cycle rapidly through high and low-response states as they manage liquidity, but is instead highly predictable by income years before the payment. Spending responses are unrelated to expectation errors, almost unrelated to crude measures of procrastination and self-control, significantly related to sophistication and planning, and highly related to impatience.",https://www.aeaweb.org/articles?id=10.1257/mac.20150331,Jonathan A. Parker,,,,,,,,,,,,,,,,,,,,D12,D14,D91,E21,H23,,,,,,,,,,,,,,,
Knowledge Capital and Aggregate Income Differences: Development Accounting for US States,"VOL. 9, NO. 4, OCTOBER 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Improvement in human capital is often presumed to be important for state economic development, but little research links better education to state incomes. We develop detailed measures of worker skills in each state that incorporate cognitive skills from state- and country-of-origin achievement tests. These new measures of knowledge capital permit development accounting analyses calibrated with standard production parameters. Differences in knowledge capital account for 20-30 percent of the state variation in per capita GDP, with roughly even contributions by school attainment and cognitive skills. Similar results emerge from growth accounting analyses. These estimates support school improvement as a strategy for state economic development.",https://www.aeaweb.org/articles?id=10.1257/mac.20160255,Eric A. Hanushek,Jens Ruhose,Ludger Woessmann,,,,,,,,,,,,,,,,,,I25,I26,J24,R11,R23,,,,,,,,,,,,,,,
"The Substitution Elasticity, Factor Shares, and the Low-Frequency Panel Model","VOL. 9, NO. 4, OCTOBER 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"The value of the elasticity of substitution between labor and capital (σ) is a crucial assumption in understanding the secular decline in the labor share of income. This paper develops and implements a new strategy for estimating this crucial parameter by combining a low-pass filter with panel data to identify the low-frequency/long-run relations appropriate to production function estimation. Standard estimation methods, which do not filter out transitory variation, generate downwardly biased estimates of 40 percent to 70 percent relative to the benchmark value. Despite correcting for this bias, our preferred estimate of 0.40 is substantially below the Cobb-Douglas assumption of σ = 1.",https://www.aeaweb.org/articles?id=10.1257/mac.20140302,Robert S. Chirinko,Debdulal Mallick,,,,,,,,,,,,,,,,,,,C51,E22,E24,E25,O41,,,,,,,,,,,,,,,
How Important Are Sectoral Shocks?,"VOL. 9, NO. 4, OCTOBER 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"I quantify the contribution of sectoral shocks to business cycle fluctuations in aggregate output. I develop and estimate a multi-industry general equilibrium model in which each industry employs the material and capital goods produced by other sectors. Using data on US industries' input prices and input choices, I find that the goods produced by different industries are complements to one another as inputs in downstream industries' production functions. These complementarities indicate that industry-specific shocks are substantially more important than previously thought, accounting for at least half of aggregate volatility.",https://www.aeaweb.org/articles?id=10.1257/mac.20160353,Enghin Atalay,,,,,,,,,,,,,,,,,,,,D12,D24,E23,E32,L14,,,,,,,,,,,,,,,
"Inflation Expectations, Learning, and Supermarket Prices: Evidence from Survey Experiments","VOL. 9, NO. 3, JULY 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Information frictions play a central role in the formation of household inflation expectations, but there is no consensus about their origins. We address this question with novel evidence from survey experiments. We document two main findings. First, individuals in low inflation contexts have significantly weaker priors about the inflation rate. This finding suggests that rational inattention may be an important source of information frictions. Second, cognitive limitations also appear to be a source of information frictions: even when information about inflation statistics is available, individuals still place a significant weight on inaccurate sources of information, such as their memories of the price changes of the supermarket products they purchase. We discuss the implications of these findings for macroeconomic models and policymaking.",https://www.aeaweb.org/articles?id=10.1257/mac.20150147,Alberto Cavallo,Guillermo Cruces,Ricardo Perez-Truglia,,,,,,,,,,,,,,,,,,D83,D84,E31,L11,L81,O11,,,,,,,,,,,,,,
"Zipf's Law, Pareto's Law, and the Evolution of Top Incomes in the United States","VOL. 9, NO. 3, JULY 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We construct a tractable neoclassical growth model that generates Pareto's law of income distribution and Zipf's law of the firm size distribution from idiosyncratic, firm-level productivity shocks. Executives and entrepreneurs invest in risk-free assets, as well as their own firms' risky stocks, through which their wealth and income depend on firm-level shocks. By using the model, we evaluate how changes in tax rates can account for the evolution of top incomes in the United States. The model matches the decline in the Pareto exponent of the income distribution and the trend of the top 1 percent income share in recent decades.",https://www.aeaweb.org/articles?id=10.1257/mac.20150051,Shuhei Aoki,Makoto Nirei,,,,,,,,,,,,,,,,,,,D31,H24,L11,,,,,,,,,,,,,,,,,
Free to Leave? A Welfare Analysis of Divorce Regimes,"VOL. 9, NO. 3, JULY 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"During the 1970s, the United States switched from mutual consent to a unilateral divorce regime. Who benefited/lost from this change? We develop a dynamic life cycle model in which agents make consumption, saving, work, and marital-status decisions under a given divorce regime. Calibrating the model to match key moments for the 1940 cohort and conditioning solely on gender, our ex ante welfare analysis finds that women fare better under mutual consent whereas men prefer a unilateral system. Conditioning as well on initial productivity (expected income), we find that the top three quintiles of men and the top two quintiles of women prefer unilateral divorce.",https://www.aeaweb.org/articles?id=10.1257/mac.20150293,Raquel Fernández,Joyce Cheng Wong,,,,,,,,,,,,,,,,,,,D15,J12,J16,K36,,,,,,,,,,,,,,,,
Does Home Production Drive Structural Transformation?,"VOL. 9, NO. 3, JULY 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Using new home production data for the United States, we estimate a model of structural transformation with a home production sector, allowing for both non-homotheticity of preferences and differential productivity growth in each sector. We report two main findings. First, the estimation results show that home services have a lower income elasticity than market services. Second, the slowdown in home labor productivity, which started in the late 70s, is a key determinant of the rise of market services. Our counterfactual experiment shows that, without the slowdown, the share of market services would have been lower by 7.5 percent in 2010.",https://www.aeaweb.org/articles?id=10.1257/mac.20150109,Alessio Moro,Solmaz Moslehi,Satoshi Tanaka,,,,,,,,,,,,,,,,,,D13,J24,L16,,,,,,,,,,,,,,,,,
Productivity Growth and Capital Flows: The Dynamics of Reforms,"VOL. 9, NO. 3, JULY 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Why doesn't capital flow into fast-growing countries? Using a model with heterogeneous producers and underdeveloped domestic financial markets, we explain the joint dynamics of total factor productivity (TFP) and capital flows. When a large-scale economic reform removes preexisting idiosyncratic distortions in a small open economy, its TFP rises, driven by efficient reallocation of economic resources. At the same time, because of the domestic financial frictions, saving rates surge but investment rates respond only with a lag, resulting in capital outflows. The dynamics of TFP, capital flows, and idiosyncratic distortions in the model are consistent with what is observed during growth acceleration episodes, which often follow large-scale economic reforms.",https://www.aeaweb.org/articles?id=10.1257/mac.20160307,Francisco J. Buera,Yongseok Shin,,,,,,,,,,,,,,,,,,,E21,E22,F21,F32,O16,O47,,,,,,,,,,,,,,
Uncertainty at the Zero Lower Bound,"VOL. 9, NO. 3, JULY 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"When the policy rate is at the zero lower bound (ZLB), an increase in uncertainty regarding the future path of exogenous shocks alters the conditional expectations of relevant prices facing households and firms. Accordingly, an increase in uncertainty alters consumption, inflation, and output to a greater extent when the policy rate is constrained than otherwise. Using an empirically rich sticky-price model calibrated to match key features of the US economy, I find that uncertainty can exacerbate the decline of output by about 10 percent in a deep recession that pushes the policy rate to the ZLB.",https://www.aeaweb.org/articles?id=10.1257/mac.20140253,Taisuke Nakata,,,,,,,,,,,,,,,,,,,,E23,E31,E32,E43,E52,E58,,,,,,,,,,,,,,
Amplification and Asymmetric Effects without Collateral Constraints,"VOL. 9, NO. 3, JULY 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"The seminal contribution by Kiyotaki and Moore (1997) has spurred a vast literature on the importance of collateral constraints in propagating and amplifying shocks to the economy. However, most papers in the literature using collateral constraints assume non-state-contingent debt, i.e., markets are incomplete. To assess the relative importance of collateral constraints versus market incompleteness, we study a calibrated incomplete markets model and solve it with and without collateral constraints. We find that market incompleteness by itself plays a quantitatively significant role in the amplified and asymmetric responses of the economy, including land price and output, to exogenous shocks.",https://www.aeaweb.org/articles?id=10.1257/mac.20150219,Dan Cao,Guangyu Nie,,,,,,,,,,,,,,,,,,,D52,E32,E44,L26,O41,,,,,,,,,,,,,,,
"Misallocation, Establishment Size, and Productivity","VOL. 9, NO. 3, JULY 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We consider a model of heterogeneous production units with endogenous entry and productivity investment to assess the quantitative impact of policy distortions: when the productivity elasticity of distortions increases from 0.09 in the United States to 0.5 in India, aggregate output and average establishment size fall by 53 and 86 percent (37 and 0 percent in the standard factor misallocation model). Entry productivity and factor misallocation contribute equally to the reduction in output, whereas lower life-cycle productivity growth is fully offset by increased entry and reduced productivity dispersion. Establishment size differences are consistent with evidence from a new comprehensive cross-country dataset.",https://www.aeaweb.org/articles?id=10.1257/mac.20150281,Pedro Bento,Diego Restuccia,,,,,,,,,,,,,,,,,,,D25,E23,E24,L25,L60,O10,O14,,,,,,,,,,,,,
Job Ladders and Earnings of Displaced Workers,"VOL. 9, NO. 2, APRIL 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Workers who suffer job displacement experience surprisingly large and persistent earnings losses. This paper proposes an explanation for this robust empirical puzzle in a model of search with a significant job ladder and increased separation rates for the recently hired. In addition to capturing the depth and persistence of displaced worker earnings losses, the model matches: employment-to-nonemployment and employer-to-employer probabilities by tenure; the empirical decomposition of earnings losses into reduced wages and employment; observed wage dispersion; and the distribution of wage changes around a nonemployment event.",https://www.aeaweb.org/articles?id=10.1257/mac.20140064,Pawel Krolikowski,,,,,,,,,,,,,,,,,,,,J31,J63,J64,,,,,,,,,,,,,,,,,
Bank Leverage Cycles,"VOL. 9, NO. 2, APRIL 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We propose a general equilibrium framework with financial intermediaries subject to endogenous leverage constraints, and assess its ability to explain the observed fluctuations in intermediary leverage and real economic activity. In the model, intermediaries (""banks"") borrow in the form of short-term risky debt. The presence of risk-shifting moral hazard gives rise to a leverage constraint, and creates a link between the volatility in bank asset returns and leverage. Unlike TFP or capital quality shocks, volatility shocks produce empirically plausible fluctuations in bank leverage. The model replicates well the fall in leverage, assets, and GDP during the 2007-2009 financial crisis.",https://www.aeaweb.org/articles?id=10.1257/mac.20140084,Galo Nuño,Carlos Thomas,,,,,,,,,,,,,,,,,,,D82,E44,G01,G21,G32,,,,,,,,,,,,,,,
The Great Housing Boom of China,"VOL. 9, NO. 2, APRIL 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"China's housing prices have been growing nearly twice as fast as national income over the past decade, despite a high vacancy rate and a high rate of return to capital. This paper interprets China's housing boom as a rational bubble emerging naturally from its economic transition. The bubble arises because high capital returns driven by resource reallocation are not sustainable in the long run. Rational expectations of a strong future demand for alternative stores of value can thus induce currently productive agents to speculate in the housing market. Our model can quantitatively account for China's paradoxical housing boom.",https://www.aeaweb.org/articles?id=10.1257/mac.20140234,Kaiji Chen,Yi Wen,,,,,,,,,,,,,,,,,,,O16,O18,P24,P25,R21,R31,,,,,,,,,,,,,,
The Effects of the Real Oil Price on Regional Wage Dispersion,"VOL. 9, NO. 2, APRIL 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We find that oil supply shocks decrease average real wages, particularly skilled wages, and increase wage dispersion across regions, particularly unskilled wage dispersion. In a model with spatial energy intensity differences and nontradables, labor demand shifts, while explaining the response of average wages to oil supply shocks, have counterfactual implications for the response of wage dispersion. Only an additional response in labor supply can explain this latter fact, highlighting the importance of general equilibrium effects in a spatial context. We provide additional empirical evidence of regionally directed worker reallocation and housing prices consistent with our spatial model. Finally, we show that a calibrated version of our model can quantitatively match the estimated effects of oil supply shocks.",https://www.aeaweb.org/articles?id=10.1257/mac.20150097,Matthias Kehrig,Nicolas L. Ziebarth,,,,,,,,,,,,,,,,,,,E24,J22,J23,J24,J31,Q35,R23,,,,,,,,,,,,,
"Moving to a Job: The Role of Home Equity, Debt, and Access to Credit","VOL. 9, NO. 2, APRIL 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We use individual-level credit reports merged with loan-level mortgage data to estimate how home equity interacted with mobility in relatively weak and strong labor markets in the United States during the Great Recession. We construct a dynamic model of housing, consumption, employment, and relocation, which provides a structural interpretation of our empirical results and allows us to explore the role that foreclosure played in labor mobility. We find that negative home equity is not a significant barrier to job-related mobility because the benefits of accepting an out-of-area job outweigh the costs of moving. This pattern holds even if homeowners are not able to default on their mortgages.",https://www.aeaweb.org/articles?id=10.1257/mac.20130326,Yuliya Demyanyk,Dmytro Hryshko,María Jose Luengo-Prado,Bent E. Sørensen,,,,,,,,,,,,,,,,,D14,G01,J61,R23,R31,,,,,,,,,,,,,,,
"Safe Assets, Liquidity, and Monetary Policy","VOL. 9, NO. 2, APRIL 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper studies monetary policy in models where multiple assets have different liquidity properties: safe and ""pseudo-safe"" assets coexist. A shock worsening the liquidity properties of the pseudo-safe assets raises interest rate spreads and can cause a deep recession-cum-deflation. Expanding the central bank's balance sheet fills the shortage of safe assets and counteracts the recession. Lowering the interest rate on reserves insulates market interest rates from the liquidity shock and improves risk sharing between borrowers and savers.",https://www.aeaweb.org/articles?id=10.1257/mac.20150073,Pierpaolo Benigno,Salvatore Nisticò,,,,,,,,,,,,,,,,,,,E31,E32,E43,E44,E52,,,,,,,,,,,,,,,
Credit Relationships and Business Bankruptcy during the Great Depression,"VOL. 9, NO. 2, APRIL 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Credit relationships are sticky. Stickiness makes relationships beneficial to borrowers in times of their own distress but makes them potentially problematic when lenders themselves face hardship. To examine the role of credit relationships during a financial crisis, we exploit a natural experiment in Mississippi during the Great Depression that generated plausibly exogenous differences in financial distress for banks. Using new data drawn from the publications of the credit rating agency Dun & Bradstreet and from original bankruptcy filings, we show that financial distress increased business exit but did not increase the bankruptcy rate. Financial distress caused both banks and trade creditors to recalibrate their collections strategies, which is revealed by changes in the geographical distribution of the creditors of bankrupt businesses.",https://www.aeaweb.org/articles?id=10.1257/mac.20150218,Mary Eschelbach Hansen,Nicolas L. Ziebarth,,,,,,,,,,,,,,,,,,,G21,G24,G33,N12,N22,N82,,,,,,,,,,,,,,
Nominal Exchange Rate Determinacy under the Threat of Currency Counterfeiting,"VOL. 9, NO. 2, APRIL 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We study the endogenous choice to accept fiat objects as media of exchange and their implications for nominal exchange rate determination. We consider a two-country environment with two currencies that can be used to settle any transactions. However, currencies can be counterfeited at a fixed cost and the decision to counterfeit is private information. This induces equilibrium liquidity constraints on the currencies in circulation. We show that the threat of counterfeiting can pin down the nominal exchange rate even when the currencies are perfect substitutes, thus breaking the famous Kareken-Wallace indeterminacy result.",https://www.aeaweb.org/articles?id=10.1257/mac.20150172,Pedro Gomis-Porqueras,Timothy Kam,Christopher Waller,,,,,,,,,,,,,,,,,,D82,E42,F31,,,,,,,,,,,,,,,,,
Growth-Rate and Uncertainty Shocks in Consumption: Cross-Country Evidence,"VOL. 9, NO. 1, JANUARY 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We provide new estimates of the importance of growth-rate shocks and uncertainty shocks for developed countries. The shocks we estimate are large and correspond to well-known macroeconomic episodes such as the Great Moderation and the productivity slowdown. We compare our results to earlier estimates of ""long-run risks"" and assess the implications for asset pricing. Our estimates yield greater return predictability and a more volatile price-dividend ratio. In addition, we can explain a substantial fraction of cross-country variation in the equity premium. An advantage of our approach, based on macroeconomic data alone, is that the parameter estimates cannot be viewed as backward engineered to fit asset pricing data. We provide intuition for our results using the recently developed framework of shock-exposure and shock-price elasticities.",https://www.aeaweb.org/articles?id=10.1257/mac.20150250,Emi Nakamura,Dmitriy Sergeyev,Jón Steinsson,,,,,,,,,,,,,,,,,,E21,E32,E44,G12,G35,,,,,,,,,,,,,,,
Optimal Monetary and Prudential Policies,"VOL. 9, NO. 1, JANUARY 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"The recent financial crisis has highlighted the interconnectedness between macroeconomic and financial stability, raising questions about how to combine monetary and prudential policies. This paper characterizes the jointly optimal monetary and prudential policies, setting the interest rate and bank-capital requirements. The source of financial fragility is the socially excessive risk taking by banks due to limited liability and deposit insurance. We provide conditions under which locally (Ramsey) optimal policy dedicates the prudential instrument to preventing inefficient risk taking by banks, and the monetary instrument to dealing with the business cycle, with the two instruments covarying either negatively, or positively and countercyclically.",https://www.aeaweb.org/articles?id=10.1257/mac.20140139,Fabrice Collard,Harris Dellas,Behzad Diba,Olivier Loisel,,,,,,,,,,,,,,,,,E32,E43,E44,E52,G01,G21,G28,,,,,,,,,,,,,
"Worker Selection, Hiring, and Vacancies","VOL. 9, NO. 1, JANUARY 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper incorporates worker selection into a random matching model with multi-worker firms. Unlike the standard Diamond-Mortensen-Pissarides (DMP) model, the extended model is compatible with cross-sectional behavior of vacancy yields, which rise with employment growth and worker turnover, but fall with establishment size. Using calibrated versions of the standard and worker selection models, I show that accounting for these patterns has quantitatively important policy implications. I also compare the worker selection and the directed search models. While both models account for these patterns equally well, they differ with regard to labor market policy.",https://www.aeaweb.org/articles?id=10.1257/mac.20140260,Ismail Baydur,,,,,,,,,,,,,,,,,,,,E24,J23,J63,J64,,,,,,,,,,,,,,,,
Optimal Sovereign Default,"VOL. 9, NO. 1, JANUARY 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"When is it optimal for a fully committed government to default on its legal repayment obligations? Considering a small open economy with domestic production risk and noncontingent government debt, we show that it is ex ante optimal to occasionally deviate from the legal repayment obligation and to repay debt only partially. This holds true even if default generates significant deadweight costs ex post. A quantitative analysis reveals that default is optimal only in response to persistent disaster-like shocks to domestic output. Applying the framework to the situation in Greece, we find that optimal default policies suggest a considerably larger and more timely default than the one actually implemented in the year 2012.",https://www.aeaweb.org/articles?id=10.1257/mac.20140093,Klaus Adam,Michael Grill,,,,,,,,,,,,,,,,,,,E23,E62,F41,H63,,,,,,,,,,,,,,,,
